"","subject.id","subject.mass","cage","Date.Time","vo2","vco2","ee","rer","feed","feed.acc","drink","drink.acc","xytot","xyamb","pedmeter","allmeter","body.temp","hour","day","exp.hour","exp.day"
"1454","2104 wt",1,"0105",2017-04-13 04:28:57,144.056,108.714,0.7,0.755,0,4.67,NA,NA,2666,1134,NA,NA,37.8,2017-04-13 04:00:00,2017-04-13,62,3
"1455","2104 wt",1,"0105",2017-04-13 04:54:57,133.722,100.877,0.6,0.754,0,4.67,NA,NA,1418,523,NA,NA,37.6,2017-04-13 04:00:00,2017-04-13,62,3
"1456","2104 wt",1,"0105",2017-04-13 05:20:57,132.533,98.376,0.6,0.742,0,4.67,NA,NA,1664,845,NA,NA,37.6,2017-04-13 05:00:00,2017-04-13,63,3
"1457","2104 wt",1,"0105",2017-04-13 05:46:57,136.518,105.187,0.7,0.771,0,4.67,NA,NA,1327,648,NA,NA,37.4,2017-04-13 05:00:00,2017-04-13,63,3
"1458","2104 wt",1,"0105",2017-04-13 06:10:57,149.477,113.545,0.7,0.76,0.03,4.7,NA,NA,1398,554,NA,NA,37.4,2017-04-13 06:00:00,2017-04-13,64,3
"1459","2104 wt",1,"0105",2017-04-13 06:36:57,133.05,100.117,0.6,0.752,0,4.7,NA,NA,1154,498,NA,NA,37.4,2017-04-13 06:00:00,2017-04-13,64,3
"1460","2104 wt",1,"0105",2017-04-13 07:02:57,116.076,85.681,0.5,0.738,0,4.7,NA,NA,985,326,NA,NA,37,2017-04-13 07:00:00,2017-04-13,65,3
"1461","2104 wt",1,"0105",2017-04-13 07:28:57,127.769,94.684,0.6,0.741,-0.01,4.69,NA,NA,1951,393,NA,NA,37.1,2017-04-13 07:00:00,2017-04-13,65,3
"1462","2104 wt",1,"0105",2017-04-13 07:54:57,110.888,83.81,0.5,0.756,0,4.69,NA,NA,1640,259,NA,NA,36.8,2017-04-13 07:00:00,2017-04-13,65,3
"1463","2104 wt",1,"0105",2017-04-13 08:20:57,157.104,118.97,0.7,0.757,0,4.69,NA,NA,2660,783,NA,NA,37.3,2017-04-13 08:00:00,2017-04-13,66,3
"1464","2104 wt",1,"0105",2017-04-13 08:44:57,107.775,81.975,0.5,0.761,0.04,4.73,NA,NA,1396,362,NA,NA,36.9,2017-04-13 08:00:00,2017-04-13,66,3
"1465","2104 wt",1,"0105",2017-04-13 09:10:57,141.458,108.166,0.7,0.765,0,4.73,NA,NA,2357,180,NA,NA,36.7,2017-04-13 09:00:00,2017-04-13,67,3
"1466","2104 wt",1,"0105",2017-04-13 09:36:57,144.387,110.128,0.7,0.763,0.01,4.74,NA,NA,1850,577,NA,NA,37.1,2017-04-13 09:00:00,2017-04-13,67,3
"1467","2104 wt",1,"0105",2017-04-13 10:02:57,123.407,95.688,0.6,0.775,0,4.74,NA,NA,1393,293,NA,NA,36.6,2017-04-13 10:00:00,2017-04-13,68,3
"1468","2104 wt",1,"0105",2017-04-13 10:28:57,101.388,78.468,0.5,0.774,0,4.74,NA,NA,627,111,NA,NA,36.4,2017-04-13 10:00:00,2017-04-13,68,3
"1469","2104 wt",1,"0105",2017-04-13 10:54:57,110.754,86.135,0.5,0.778,0,4.74,NA,NA,632,154,NA,NA,36.3,2017-04-13 10:00:00,2017-04-13,68,3
"1470","2104 wt",1,"0105",2017-04-13 11:18:57,101.557,76.648,0.5,0.755,0,4.74,NA,NA,1750,542,NA,NA,36.8,2017-04-13 11:00:00,2017-04-13,69,3
"1471","2104 wt",1,"0105",2017-04-13 11:44:57,127.298,98.357,0.6,0.773,0,4.74,NA,NA,2694,502,NA,NA,36.5,2017-04-13 11:00:00,2017-04-13,69,3
"1472","2104 wt",1,"0105",2017-04-13 12:10:57,128.19,99.915,0.6,0.779,0,4.74,NA,NA,1198,319,NA,NA,36.5,2017-04-13 12:00:00,2017-04-13,70,3
"1473","2104 wt",1,"0105",2017-04-13 12:36:57,125.788,94.386,0.6,0.75,0,4.74,NA,NA,2496,803,NA,NA,36.8,2017-04-13 12:00:00,2017-04-13,70,3
"1474","2104 wt",1,"0105",2017-04-13 13:02:57,102.549,78.282,0.5,0.763,-0.01,4.73,NA,NA,1757,134,NA,NA,36.7,2017-04-13 13:00:00,2017-04-13,71,3
"1475","2104 wt",1,"0105",2017-04-13 13:28:57,115.997,91.032,0.6,0.785,-0.06,4.67,NA,NA,1382,383,NA,NA,36.4,2017-04-13 13:00:00,2017-04-13,71,3
"1476","2104 wt",1,"0105",2017-04-13 13:52:57,101.086,79.902,0.5,0.79,0.08,4.75,NA,NA,571,203,NA,NA,36.4,2017-04-13 13:00:00,2017-04-13,71,3
"1477","2104 wt",1,"0105",2017-04-13 14:18:57,132.657,99.62,0.6,0.751,0,4.75,NA,NA,1379,294,NA,NA,36.3,2017-04-13 14:00:00,2017-04-13,72,3
"1478","2104 wt",1,"0105",2017-04-13 14:44:57,105.115,83.192,0.5,0.791,-0.01,4.74,NA,NA,933,221,NA,NA,36.5,2017-04-13 14:00:00,2017-04-13,72,3
"1479","2104 wt",1,"0105",2017-04-13 15:10:57,102.724,80.201,0.5,0.781,0,4.74,NA,NA,911,216,NA,NA,36.5,2017-04-13 15:00:00,2017-04-13,73,3
"1480","2104 wt",1,"0105",2017-04-13 15:36:57,105.31,83.401,0.5,0.792,0.01,4.75,NA,NA,825,103,NA,NA,36.4,2017-04-13 15:00:00,2017-04-13,73,3
"1481","2104 wt",1,"0105",2017-04-13 16:02:57,98.45,80.27,0.5,0.815,-0.01,4.74,NA,NA,2090,90,NA,NA,36.4,2017-04-13 16:00:00,2017-04-13,74,3
"1482","2104 wt",1,"0105",2017-04-13 16:26:57,107.581,87.647,0.5,0.815,0,4.74,NA,NA,1241,402,NA,NA,36.4,2017-04-13 16:00:00,2017-04-13,74,3
"1483","2104 wt",1,"0105",2017-04-13 16:52:57,115.161,93.306,0.6,0.81,0.05,4.79,NA,NA,1781,596,NA,NA,36.5,2017-04-13 16:00:00,2017-04-13,74,3
"1484","2104 wt",1,"0105",2017-04-13 17:18:57,114.803,95.658,0.6,0.833,0.06,4.85,NA,NA,1837,458,NA,NA,36.5,2017-04-13 17:00:00,2017-04-13,75,3
"1485","2104 wt",1,"0105",2017-04-13 17:44:57,108.283,90.759,0.5,0.838,-0.03,4.82,NA,NA,556,248,NA,NA,36.7,2017-04-13 17:00:00,2017-04-13,75,3
"1486","2104 wt",1,"0105",2017-04-13 18:10:57,114.599,96.216,0.6,0.84,0.1,4.92,NA,NA,937,320,NA,NA,36.7,2017-04-13 18:00:00,2017-04-13,76,3
"1487","2104 wt",1,"0105",2017-04-13 18:36:57,119.041,98.342,0.6,0.826,0.02,4.94,NA,NA,1913,683,NA,NA,36.4,2017-04-13 18:00:00,2017-04-13,76,3
"1488","2104 wt",1,"0105",2017-04-13 19:00:57,106.318,90.23,0.5,0.849,-0.01,4.93,NA,NA,961,153,NA,NA,36.3,2017-04-13 19:00:00,2017-04-13,77,3
"1489","2104 wt",1,"0105",2017-04-13 19:26:57,111.524,92.866,0.5,0.833,0.01,4.94,NA,NA,1114,493,NA,NA,36.5,2017-04-13 19:00:00,2017-04-13,77,3
"1490","2104 wt",1,"0105",2017-04-13 19:52:57,108.177,90.083,0.5,0.833,-0.01,4.93,NA,NA,464,175,NA,NA,36.7,2017-04-13 19:00:00,2017-04-13,77,3
"1491","2104 wt",1,"0105",2017-04-13 20:18:57,111.73,92.402,0.5,0.827,0,4.93,NA,NA,938,453,NA,NA,36.5,2017-04-13 20:00:00,2017-04-13,78,3
"1492","2104 wt",1,"0105",2017-04-13 20:44:57,108.044,89.857,0.5,0.832,0,4.93,NA,NA,745,166,NA,NA,36.2,2017-04-13 20:00:00,2017-04-13,78,3
"1493","2104 wt",1,"0105",2017-04-13 21:10:57,114.976,94.127,0.6,0.819,-0.01,4.92,NA,NA,445,173,NA,NA,36.1,2017-04-13 21:00:00,2017-04-13,79,3
"1494","2104 wt",1,"0105",2017-04-13 21:34:57,122.271,97.548,0.6,0.798,-0.19,4.73,NA,NA,514,194,NA,NA,36.4,2017-04-13 21:00:00,2017-04-13,79,3
"1495","2104 wt",1,"0105",2017-04-13 22:00:57,114.402,92.475,0.6,0.808,0.19,4.92,NA,NA,836,196,NA,NA,36.5,2017-04-13 22:00:00,2017-04-13,80,3
"1496","2104 wt",1,"0105",2017-04-13 22:26:57,128.503,103.442,0.6,0.805,0,4.92,NA,NA,860,205,NA,NA,36.7,2017-04-13 22:00:00,2017-04-13,80,3
"1497","2104 wt",1,"0105",2017-04-13 22:52:57,134.181,106.751,0.6,0.796,-0.01,4.91,NA,NA,1054,403,NA,NA,36.9,2017-04-13 22:00:00,2017-04-13,80,3
"1498","2104 wt",1,"0105",2017-04-13 23:18:57,110.42,92.761,0.5,0.84,0,4.91,NA,NA,948,369,NA,NA,36.9,2017-04-13 23:00:00,2017-04-13,81,3
"1499","2104 wt",1,"0105",2017-04-13 23:44:57,102.516,88.538,0.5,0.864,-0.01,4.9,NA,NA,875,277,NA,NA,36.9,2017-04-13 23:00:00,2017-04-13,81,3
"1500","2104 wt",1,"0105",2017-04-14 00:08:57,115.251,96.548,0.6,0.838,0,4.9,NA,NA,690,304,NA,NA,36.9,2017-04-14 00:00:00,2017-04-14,82,4
"1501","2104 wt",1,"0105",2017-04-14 00:34:57,101.149,86.093,0.5,0.851,0,4.9,NA,NA,888,91,NA,NA,36.9,2017-04-14 00:00:00,2017-04-14,82,4
"1502","2104 wt",1,"0105",2017-04-14 01:00:57,108.022,91.502,0.5,0.847,-0.01,4.89,NA,NA,1105,398,NA,NA,36.9,2017-04-14 01:00:00,2017-04-14,83,4
"1503","2104 wt",1,"0105",2017-04-14 01:26:57,112.663,93.406,0.5,0.829,-0.01,4.88,NA,NA,2003,835,NA,NA,37.1,2017-04-14 01:00:00,2017-04-14,83,4
"1504","2104 wt",1,"0105",2017-04-14 01:52:57,99.584,84.806,0.5,0.852,-0.01,4.87,NA,NA,583,249,NA,NA,37.1,2017-04-14 01:00:00,2017-04-14,83,4
"1505","2104 wt",1,"0105",2017-04-14 02:18:57,102.69,87.252,0.5,0.85,0,4.87,NA,NA,1500,523,NA,NA,37.1,2017-04-14 02:00:00,2017-04-14,84,4
"1506","2104 wt",1,"0105",2017-04-14 02:42:57,101.244,85.07,0.5,0.84,0,4.87,NA,NA,507,217,NA,NA,37.1,2017-04-14 02:00:00,2017-04-14,84,4
"1507","2104 wt",1,"0105",2017-04-14 03:08:57,93.243,80.792,0.5,0.866,-0.01,4.86,NA,NA,1102,188,NA,NA,37,2017-04-14 03:00:00,2017-04-14,85,4
"1508","2104 wt",1,"0105",2017-04-14 03:34:57,92.474,79.921,0.5,0.864,-0.01,4.85,NA,NA,1766,248,NA,NA,37.1,2017-04-14 03:00:00,2017-04-14,85,4
"1509","2104 wt",1,"0105",2017-04-14 04:00:57,137.837,108.369,0.7,0.786,0,4.85,NA,NA,1529,336,NA,NA,37,2017-04-14 04:00:00,2017-04-14,86,4
"1510","2104 wt",1,"0105",2017-04-14 04:26:57,96.654,82.1,0.5,0.849,0,4.85,NA,NA,535,201,NA,NA,37.1,2017-04-14 04:00:00,2017-04-14,86,4
"1511","2104 wt",1,"0105",2017-04-14 04:52:57,141.687,111.127,0.7,0.784,0,4.85,NA,NA,2087,739,NA,NA,37.2,2017-04-14 04:00:00,2017-04-14,86,4
"1512","2104 wt",1,"0105",2017-04-14 05:16:57,108.818,89.676,0.5,0.824,-0.01,4.84,NA,NA,844,333,NA,NA,37.3,2017-04-14 05:00:00,2017-04-14,87,4
"1513","2104 wt",1,"0105",2017-04-14 05:42:57,90.787,78.709,0.4,0.867,0,4.84,NA,NA,723,210,NA,NA,37.2,2017-04-14 05:00:00,2017-04-14,87,4
"1514","2104 wt",1,"0105",2017-04-14 06:08:57,98.156,83.911,0.5,0.855,0,4.84,NA,NA,434,109,NA,NA,37.1,2017-04-14 06:00:00,2017-04-14,88,4
"1515","2104 wt",1,"0105",2017-04-14 06:34:57,87.63,75.222,0.4,0.858,-0.03,4.81,NA,NA,1543,113,NA,NA,36.9,2017-04-14 06:00:00,2017-04-14,88,4
"1516","2104 wt",1,"0105",2017-04-14 07:00:57,107.337,85.709,0.5,0.799,-0.08,4.73,NA,NA,837,249,NA,NA,36.8,2017-04-14 07:00:00,2017-04-14,89,4
"1517","2104 wt",1,"0105",2017-04-14 07:26:57,128.914,98.964,0.6,0.768,-0.04,4.69,NA,NA,1099,290,NA,NA,36.4,2017-04-14 07:00:00,2017-04-14,89,4
"1518","2104 wt",1,"0105",2017-04-14 07:50:57,150.976,110.682,0.7,0.733,0,4.69,NA,NA,754,121,NA,NA,35.9,2017-04-14 07:00:00,2017-04-14,89,4
"1519","2104 wt",1,"0105",2017-04-14 08:16:57,186.053,132.3,0.9,0.711,0,4.69,NA,NA,622,105,NA,NA,35.4,2017-04-14 08:00:00,2017-04-14,90,4
"1520","2104 wt",1,"0105",2017-04-14 08:42:57,227.564,162.552,1.1,0.714,0,4.69,NA,NA,2355,763,NA,NA,35.2,2017-04-14 08:00:00,2017-04-14,90,4
"1521","2104 wt",1,"0105",2017-04-14 09:08:57,233.043,165.023,1.1,0.708,0,4.69,NA,NA,1030,114,NA,NA,35.5,2017-04-14 09:00:00,2017-04-14,91,4
"1522","2104 wt",1,"0105",2017-04-14 09:34:57,202.306,143.248,0.9,0.708,0,4.69,NA,NA,784,78,NA,NA,34.6,2017-04-14 09:00:00,2017-04-14,91,4
"1523","2104 wt",1,"0105",2017-04-14 10:00:57,244.102,174.785,1.1,0.716,0,4.69,NA,NA,614,37,NA,NA,33.9,2017-04-14 10:00:00,2017-04-14,92,4
"1524","2104 wt",1,"0105",2017-04-14 10:24:57,222.165,159.92,1,0.72,0,4.69,NA,NA,716,14,NA,NA,33.8,2017-04-14 10:00:00,2017-04-14,92,4
"1525","2104 wt",1,"0105",2017-04-14 10:50:57,231.922,168.738,1.1,0.728,-0.14,4.55,NA,NA,465,27,NA,NA,33.3,2017-04-14 10:00:00,2017-04-14,92,4
"1526","2104 wt",1,"0105",2017-04-14 11:16:57,238.144,173.222,1.1,0.727,0.09,4.64,NA,NA,473,21,NA,NA,33,2017-04-14 11:00:00,2017-04-14,93,4
"1527","2104 wt",1,"0105",2017-04-14 11:42:57,219.817,159.442,1,0.725,-0.02,4.62,NA,NA,218,10,NA,NA,33.3,2017-04-14 11:00:00,2017-04-14,93,4
"1528","2104 wt",1,"0105",2017-04-14 12:08:57,222.326,162.221,1,0.73,-0.01,4.61,NA,NA,420,1,NA,NA,33,2017-04-14 12:00:00,2017-04-14,94,4
"1529","2104 wt",1,"0105",2017-04-14 12:34:57,233.717,171.184,1.1,0.732,-0.02,4.59,NA,NA,965,47,NA,NA,32.6,2017-04-14 12:00:00,2017-04-14,94,4
"1530","2104 wt",1,"0105",2017-04-14 12:58:57,226.318,165.693,1.1,0.732,0.01,4.6,NA,NA,93,6,NA,NA,32.5,2017-04-14 12:00:00,2017-04-14,94,4
"1531","2104 wt",1,"0105",2017-04-14 13:24:57,244.585,182.051,1.2,0.744,-0.01,4.59,NA,NA,831,58,NA,NA,32.9,2017-04-14 13:00:00,2017-04-14,95,4
"1532","2104 wt",1,"0105",2017-04-14 13:50:57,254.781,189.299,1.2,0.743,0,4.59,NA,NA,612,60,NA,NA,33.1,2017-04-14 13:00:00,2017-04-14,95,4
"1533","2104 wt",1,"0105",2017-04-14 14:16:57,238.602,174.867,1.1,0.733,0,4.59,NA,NA,209,20,NA,NA,33.6,2017-04-14 14:00:00,2017-04-14,96,4
"1534","2104 wt",1,"0105",2017-04-14 14:42:57,264.299,196.125,1.2,0.742,0.01,4.6,NA,NA,1294,82,NA,NA,33.5,2017-04-14 14:00:00,2017-04-14,96,4
"1535","2104 wt",1,"0105",2017-04-14 15:08:57,230.464,168.293,1.1,0.73,0.01,4.61,NA,NA,1548,198,NA,NA,34,2017-04-14 15:00:00,2017-04-14,97,4
"1536","2104 wt",1,"0105",2017-04-14 15:32:57,225.324,165.027,1.1,0.732,0,4.61,NA,NA,852,0,NA,NA,33.7,2017-04-14 15:00:00,2017-04-14,97,4
"1537","2104 wt",1,"0105",2017-04-14 15:58:57,247.759,183.459,1.2,0.74,0.01,4.62,NA,NA,651,10,NA,NA,33.1,2017-04-14 15:00:00,2017-04-14,97,4
"1538","2104 wt",1,"0105",2017-04-14 16:24:57,263.118,194.27,1.2,0.738,0.02,4.64,NA,NA,1440,92,NA,NA,33.6,2017-04-14 16:00:00,2017-04-14,98,4
"1539","2104 wt",1,"0105",2017-04-14 16:50:57,258.869,194.669,1.2,0.752,0.06,4.7,NA,NA,1821,147,NA,NA,34.7,2017-04-14 16:00:00,2017-04-14,98,4
"1540","2104 wt",1,"0105",2017-04-14 17:16:57,242.868,182.257,1.2,0.75,0.14,4.84,NA,NA,1726,118,NA,NA,35.1,2017-04-14 17:00:00,2017-04-14,99,4
"1541","2104 wt",1,"0105",2017-04-14 17:42:57,209.748,162.374,1,0.774,0.21,5.05,NA,NA,292,37,NA,NA,35.6,2017-04-14 17:00:00,2017-04-14,99,4
"1542","2104 wt",1,"0105",2017-04-14 18:06:57,209.994,166.732,1,0.794,0.21,5.26,NA,NA,1671,350,NA,NA,36.1,2017-04-14 18:00:00,2017-04-14,100,4
"1543","2104 wt",1,"0105",2017-04-14 18:32:57,195.265,149.663,0.9,0.766,0.08,5.34,NA,NA,704,41,NA,NA,36.5,2017-04-14 18:00:00,2017-04-14,100,4
"1544","2104 wt",1,"0105",2017-04-14 18:58:57,203.303,153.099,1,0.753,0.08,5.42,NA,NA,764,261,NA,NA,36.5,2017-04-14 18:00:00,2017-04-14,100,4
"1545","2104 wt",1,"0105",2017-04-14 19:24:57,258.369,194.436,1.2,0.753,-0.12,5.3,NA,NA,1382,219,NA,NA,36.5,2017-04-14 19:00:00,2017-04-14,101,4
"1546","2104 wt",1,"0105",2017-04-14 19:50:57,258.38,195.194,1.2,0.755,-0.15,5.15,NA,NA,1464,328,NA,NA,36.6,2017-04-14 19:00:00,2017-04-14,101,4
"1547","2104 wt",1,"0105",2017-04-14 20:16:57,236.456,173.73,1.1,0.735,-0.11,5.04,NA,NA,678,57,NA,NA,35.7,2017-04-14 20:00:00,2017-04-14,102,4
"1548","2104 wt",1,"0105",2017-04-14 20:40:57,238.933,175.896,1.1,0.736,-0.03,5.01,NA,NA,551,84,NA,NA,35.4,2017-04-14 20:00:00,2017-04-14,102,4
"1549","2104 wt",1,"0105",2017-04-14 21:06:57,256.894,190.116,1.2,0.74,-0.03,4.98,NA,NA,959,60,NA,NA,35,2017-04-14 21:00:00,2017-04-14,103,4
"1550","2104 wt",1,"0105",2017-04-14 21:32:57,240.307,174.887,1.1,0.728,-0.03,4.95,NA,NA,405,2,NA,NA,34.8,2017-04-14 21:00:00,2017-04-14,103,4
"1551","2104 wt",1,"0105",2017-04-14 21:58:57,241.966,175.921,1.1,0.727,0,4.95,NA,NA,352,21,NA,NA,34.7,2017-04-14 21:00:00,2017-04-14,103,4
"1552","2104 wt",1,"0105",2017-04-14 22:24:57,248.514,181.903,1.2,0.732,0.03,4.98,NA,NA,1634,63,NA,NA,34.3,2017-04-14 22:00:00,2017-04-14,104,4
"1553","2104 wt",1,"0105",2017-04-14 22:50:57,243.334,178.395,1.1,0.733,0,4.98,NA,NA,480,27,NA,NA,34.3,2017-04-14 22:00:00,2017-04-14,104,4
"1554","2104 wt",1,"0105",2017-04-14 23:14:57,250.547,184.279,1.2,0.736,0,4.98,NA,NA,1100,90,NA,NA,34,2017-04-14 23:00:00,2017-04-14,105,4
"1555","2104 wt",1,"0105",2017-04-14 23:40:57,243.534,176.257,1.1,0.724,0,4.98,NA,NA,54,3,NA,NA,34.2,2017-04-14 23:00:00,2017-04-14,105,4
"1556","2104 wt",1,"0105",2017-04-15 00:06:57,254.439,185.521,1.2,0.729,0.03,5.01,NA,NA,1354,69,NA,NA,34.4,2017-04-15 00:00:00,2017-04-15,106,5
"1557","2104 wt",1,"0105",2017-04-15 00:32:57,249.741,185.431,1.2,0.742,0.03,5.04,NA,NA,1082,80,NA,NA,34.9,2017-04-15 00:00:00,2017-04-15,106,5
"1558","2104 wt",1,"0105",2017-04-15 00:58:57,235.682,174.363,1.1,0.74,0.02,5.06,NA,NA,528,59,NA,NA,34.5,2017-04-15 00:00:00,2017-04-15,106,5
"1559","2104 wt",1,"0105",2017-04-15 01:24:57,251.47,186.348,1.2,0.741,0.03,5.09,NA,NA,1257,44,NA,NA,34.5,2017-04-15 01:00:00,2017-04-15,107,5
"1560","2104 wt",1,"0105",2017-04-15 01:48:57,240.407,177.125,1.1,0.737,-0.01,5.08,NA,NA,159,27,NA,NA,34.6,2017-04-15 01:00:00,2017-04-15,107,5
"1561","2104 wt",1,"0105",2017-04-15 02:14:57,254.191,187.562,1.2,0.738,0.01,5.09,NA,NA,1503,46,NA,NA,34.6,2017-04-15 02:00:00,2017-04-15,108,5
"1562","2104 wt",1,"0105",2017-04-15 02:40:57,253.871,189.025,1.2,0.745,0.09,5.18,NA,NA,1694,112,NA,NA,35.1,2017-04-15 02:00:00,2017-04-15,108,5
"1563","2104 wt",1,"0105",2017-04-15 03:06:57,255.125,191.68,1.2,0.751,0.02,5.2,NA,NA,1835,122,NA,NA,35.3,2017-04-15 03:00:00,2017-04-15,109,5
"1564","2104 wt",1,"0105",2017-04-15 03:32:57,238.647,179.26,1.1,0.751,0,5.2,NA,NA,732,43,NA,NA,34.8,2017-04-15 03:00:00,2017-04-15,109,5
"1565","2104 wt",1,"0105",2017-04-15 03:58:57,242.5,182.44,1.1,0.752,0.03,5.23,NA,NA,865,62,NA,NA,34.4,2017-04-15 03:00:00,2017-04-15,109,5
"1566","2104 wt",1,"0105",2017-04-15 04:22:57,246.132,181.709,1.2,0.738,0,5.23,NA,NA,977,23,NA,NA,34.5,2017-04-15 04:00:00,2017-04-15,110,5
"1567","2104 wt",1,"0105",2017-04-15 04:48:57,238.669,176.372,1.1,0.739,-0.01,5.22,NA,NA,722,49,NA,NA,34.4,2017-04-15 04:00:00,2017-04-15,110,5
"1568","2104 wt",1,"0105",2017-04-15 05:14:57,244.367,180.85,1.2,0.74,0,5.22,NA,NA,1897,121,NA,NA,34.1,2017-04-15 05:00:00,2017-04-15,111,5
"1569","2104 wt",1,"0105",2017-04-15 05:40:57,246.482,184.637,1.2,0.749,0.05,5.27,NA,NA,2280,127,NA,NA,34.2,2017-04-15 05:00:00,2017-04-15,111,5
"1570","2104 wt",1,"0105",2017-04-15 06:06:57,243.072,180.496,1.1,0.743,-0.02,5.25,NA,NA,354,15,NA,NA,34.5,2017-04-15 06:00:00,2017-04-15,112,5
"1571","2104 wt",1,"0105",2017-04-15 06:32:57,258.939,195.831,1.2,0.756,0.09,5.34,NA,NA,920,61,NA,NA,34.6,2017-04-15 06:00:00,2017-04-15,112,5
"1572","2104 wt",1,"0105",2017-04-15 06:56:57,238.88,178.861,1.1,0.749,-0.02,5.32,NA,NA,913,14,NA,NA,34.7,2017-04-15 06:00:00,2017-04-15,112,5
"1573","2104 wt",1,"0105",2017-04-15 07:22:57,236.93,176.204,1.1,0.744,-0.01,5.31,NA,NA,684,26,NA,NA,34.6,2017-04-15 07:00:00,2017-04-15,113,5
"1574","2104 wt",1,"0105",2017-04-15 07:48:57,247.208,185.365,1.2,0.75,0.04,5.35,NA,NA,910,86,NA,NA,34.5,2017-04-15 07:00:00,2017-04-15,113,5
"1575","2104 wt",1,"0105",2017-04-15 08:14:57,247.597,185.454,1.2,0.749,0,5.35,NA,NA,817,63,NA,NA,35,2017-04-15 08:00:00,2017-04-15,114,5
"1576","2104 wt",1,"0105",2017-04-15 08:40:57,244.394,181.658,1.2,0.743,0.01,5.36,NA,NA,1248,84,NA,NA,35.3,2017-04-15 08:00:00,2017-04-15,114,5
"1577","2104 wt",1,"0105",2017-04-15 09:06:57,241.528,180.789,1.1,0.749,0.08,5.44,NA,NA,738,74,NA,NA,35.4,2017-04-15 09:00:00,2017-04-15,115,5
"1578","2104 wt",1,"0105",2017-04-15 09:30:57,248.995,191.126,1.2,0.768,0.06,5.5,NA,NA,833,50,NA,NA,35.3,2017-04-15 09:00:00,2017-04-15,115,5
"1579","2104 wt",1,"0105",2017-04-15 09:56:57,242.047,180.077,1.1,0.744,0,5.5,NA,NA,1515,31,NA,NA,35.3,2017-04-15 09:00:00,2017-04-15,115,5
"1580","2104 wt",1,"0105",2017-04-15 10:22:57,238.488,176.27,1.1,0.739,0,5.5,NA,NA,1005,75,NA,NA,35.3,2017-04-15 10:00:00,2017-04-15,116,5
"1581","2104 wt",1,"0105",2017-04-15 10:48:57,247.437,181.256,1.2,0.733,0.06,5.56,NA,NA,783,138,NA,NA,35.3,2017-04-15 10:00:00,2017-04-15,116,5
"1582","2104 wt",1,"0105",2017-04-15 11:14:57,241.243,180.11,1.1,0.747,0,5.56,NA,NA,759,16,NA,NA,35.1,2017-04-15 11:00:00,2017-04-15,117,5
"1583","2104 wt",1,"0105",2017-04-15 11:40:57,245.47,185.032,1.2,0.754,0.04,5.6,NA,NA,733,66,NA,NA,35.4,2017-04-15 11:00:00,2017-04-15,117,5
"1584","2104 wt",1,"0105",2017-04-15 12:04:57,240.872,177.227,1.1,0.736,-0.01,5.59,NA,NA,410,48,NA,NA,35.3,2017-04-15 12:00:00,2017-04-15,118,5
"1585","2104 wt",1,"0105",2017-04-15 12:30:57,250.737,186.355,1.2,0.743,0.04,5.63,NA,NA,776,163,NA,NA,35.3,2017-04-15 12:00:00,2017-04-15,118,5
"1586","2104 wt",1,"0105",2017-04-15 12:56:57,250.102,185.708,1.2,0.743,0.06,5.69,NA,NA,745,47,NA,NA,35.4,2017-04-15 12:00:00,2017-04-15,118,5
"1587","2104 wt",1,"0105",2017-04-15 13:22:57,242.888,181.314,1.1,0.746,0.05,5.74,NA,NA,1066,156,NA,NA,35.5,2017-04-15 13:00:00,2017-04-15,119,5
"1588","2104 wt",1,"0105",2017-04-15 13:48:57,238.25,179.699,1.1,0.754,0,5.74,NA,NA,302,18,NA,NA,35.2,2017-04-15 13:00:00,2017-04-15,119,5
"1589","2104 wt",1,"0105",2017-04-15 14:14:57,243.472,180.648,1.2,0.742,0,5.74,NA,NA,944,38,NA,NA,35.2,2017-04-15 14:00:00,2017-04-15,120,5
"1590","2104 wt",1,"0105",2017-04-15 14:38:57,254.359,188.85,1.2,0.742,0.1,5.84,NA,NA,792,116,NA,NA,35.5,2017-04-15 14:00:00,2017-04-15,120,5
"1591","2104 wt",1,"0105",2017-04-15 15:04:57,241.857,185.913,1.2,0.769,0,5.84,NA,NA,727,107,NA,NA,35.6,2017-04-15 15:00:00,2017-04-15,121,5
"1592","2104 wt",1,"0105",2017-04-15 15:30:57,237.681,175.494,1.1,0.738,-0.01,5.83,NA,NA,655,63,NA,NA,35.1,2017-04-15 15:00:00,2017-04-15,121,5
"1593","2104 wt",1,"0105",2017-04-15 15:56:57,240.94,180.953,1.1,0.751,0,5.83,NA,NA,1027,35,NA,NA,35.3,2017-04-15 15:00:00,2017-04-15,121,5
"1594","2104 wt",1,"0105",2017-04-15 16:22:57,250.347,186.534,1.2,0.745,0.01,5.84,NA,NA,960,101,NA,NA,35.3,2017-04-15 16:00:00,2017-04-15,122,5
"1595","2104 wt",1,"0105",2017-04-15 16:48:57,246.194,185.578,1.2,0.754,0.08,5.92,NA,NA,1541,265,NA,NA,35.3,2017-04-15 16:00:00,2017-04-15,122,5
"1596","2104 wt",1,"0105",2017-04-15 17:12:57,242.206,181.683,1.1,0.75,-0.01,5.91,NA,NA,281,13,NA,NA,35.5,2017-04-15 17:00:00,2017-04-15,123,5
