Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:08 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0105
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,WT3
Subject Mass (G), 28.6 
WT355,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
637,0105,8/27/2014 6:34:45 AM ,4284,20.89,20.49,0.40,11.2,3633,0.062,0.412,0.350,9.4,0.848,0.6,0.49,STABLE,0.10,15.57,887,403,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
638,0105,8/27/2014 6:45:15 AM ,4054,20.89,20.51,0.38,11.3,3520,0.062,0.401,0.340,9.4,0.868,0.6,0.49,STABLE,0.04,15.61,1251,624,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
639,0105,8/27/2014 6:55:45 AM ,3216,20.89,20.59,0.30,11.3,2823,0.061,0.334,0.272,9.4,0.878,0.5,0.49,STABLE,0.00,15.61,185,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
640,0105,8/27/2014 7:06:15 AM ,3141,20.89,20.60,0.29,11.3,2639,0.061,0.316,0.255,9.4,0.840,0.4,0.49,STABLE,0.00,15.61,47,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
641,0105,8/27/2014 7:16:45 AM ,3305,20.89,20.58,0.31,11.3,2692,0.061,0.321,0.260,9.4,0.814,0.5,0.49,STABLE,0.01,15.62,55,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
642,0105,8/27/2014 7:27:15 AM ,2991,20.89,20.61,0.28,11.3,2426,0.061,0.295,0.234,9.5,0.811,0.4,0.49,STABLE,-0.01,15.61,142,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
643,0105,8/27/2014 7:37:45 AM ,3377,20.89,20.58,0.31,11.4,2718,0.061,0.323,0.262,9.5,0.805,0.5,0.49,STABLE,0.00,15.61,178,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
644,0105,8/27/2014 7:48:15 AM ,3189,20.89,20.60,0.30,11.4,2593,0.061,0.311,0.250,9.5,0.813,0.4,0.49,STABLE,0.00,15.61,124,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
645,0105,8/27/2014 7:58:45 AM ,3351,20.89,20.58,0.31,11.4,2684,0.061,0.320,0.259,9.5,0.801,0.5,0.49,STABLE,-0.01,15.60,180,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
646,0105,8/27/2014 8:09:15 AM ,4222,20.89,20.50,0.39,11.4,3633,0.061,0.411,0.350,9.5,0.861,0.6,0.49,STABLE,0.20,15.80,892,433,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
647,0105,8/27/2014 8:19:45 AM ,4111,20.89,20.50,0.39,11.4,3649,0.061,0.412,0.351,9.5,0.888,0.6,0.49,STABLE,0.01,15.81,752,267,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
648,0105,8/27/2014 8:30:15 AM ,3405,20.89,20.57,0.32,11.4,3007,0.061,0.350,0.290,9.5,0.883,0.5,0.49,STABLE,0.00,15.81,425,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
649,0105,8/27/2014 8:40:45 AM ,3606,20.89,20.55,0.34,11.5,3092,0.061,0.358,0.298,9.6,0.857,0.5,0.49,STABLE,0.00,15.81,506,52,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
650,0105,8/27/2014 8:51:15 AM ,3328,20.89,20.58,0.31,11.5,2691,0.060,0.320,0.259,9.6,0.808,0.5,0.49,STABLE,-0.01,15.80,237,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
651,0105,8/27/2014 9:01:45 AM ,3521,20.89,20.57,0.33,11.5,2820,0.060,0.332,0.272,9.6,0.801,0.5,0.49,STABLE,0.01,15.81,346,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
652,0105,8/27/2014 9:12:15 AM ,3620,20.91,20.58,0.33,11.5,2727,0.060,0.323,0.263,9.6,0.753,0.5,0.49,STABLE,0.00,15.81,60,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
653,0105,8/27/2014 9:22:45 AM ,3063,20.89,20.61,0.28,11.5,2460,0.060,0.297,0.237,9.6,0.803,0.4,0.49,STABLE,0.00,15.81,94,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
654,0105,8/27/2014 9:33:15 AM ,3426,20.89,20.57,0.32,11.5,2932,0.060,0.343,0.283,9.6,0.856,0.5,0.49,STABLE,0.04,15.85,402,102,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
655,0105,8/27/2014 9:43:45 AM ,3461,20.89,20.57,0.32,11.6,2925,0.060,0.342,0.282,9.6,0.845,0.5,0.49,STABLE,-0.01,15.84,22,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
656,0105,8/27/2014 9:54:15 AM ,3281,20.89,20.59,0.30,11.6,2688,0.060,0.319,0.259,9.7,0.819,0.5,0.49,STABLE,0.01,15.85,9,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
657,0105,8/27/2014 10:04:45 AM ,3386,20.89,20.58,0.31,11.6,2696,0.060,0.320,0.260,9.7,0.796,0.5,0.49,STABLE,-0.01,15.84,177,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
658,0105,8/27/2014 10:15:15 AM ,3542,20.89,20.57,0.33,11.6,2838,0.060,0.333,0.273,9.7,0.801,0.5,0.49,STABLE,0.01,15.85,263,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
659,0105,8/27/2014 10:25:45 AM ,3649,20.89,20.55,0.34,11.6,3015,0.060,0.350,0.290,9.7,0.826,0.5,0.50,STABLE,0.00,15.85,262,54,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
660,0105,8/27/2014 10:36:15 AM ,3374,20.89,20.58,0.32,11.6,2919,0.060,0.341,0.281,9.7,0.865,0.5,0.50,STABLE,0.08,15.93,512,100,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
661,0105,8/27/2014 10:46:45 AM ,3105,20.90,20.60,0.29,11.7,2685,0.060,0.321,0.261,9.7,0.865,0.4,0.49,STABLE,-0.01,15.92,51,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
662,0105,8/27/2014 10:57:15 AM ,3375,20.90,20.59,0.31,11.7,2735,0.060,0.323,0.263,9.7,0.810,0.5,0.50,STABLE,0.00,15.92,83,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
663,0105,8/27/2014 11:07:45 AM ,3234,20.90,20.60,0.30,11.7,2637,0.060,0.313,0.253,9.8,0.815,0.4,0.50,STABLE,0.01,15.93,69,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
664,0105,8/27/2014 11:18:15 AM ,-93,20.90,20.91,-0.01,11.7,-25,0.060,0.058,-0.002,9.8,0.263,0.0,0.50,STABLE,-0.02,15.91,218,89,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
665,0105,8/27/2014 11:28:45 AM ,-52,20.91,20.92,0.00,11.7,-36,0.052,0.048,-0.004,9.8,0.692,0.0,0.49,STABLE,0.00,15.91,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
666,0105,8/27/2014 11:39:15 AM ,-21,20.92,20.92,0.00,11.7,0,0.048,0.048,0.000,9.8,0.000,0.0,0.49,STABLE,-0.03,15.88,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,

:EVENTS
