Oxymax CSV File 

CSV Generation Date,7/11/2017 3:31:58 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0101
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,WT1
Subject Mass (G), 27.1 
wt 352,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,0101,8/22/2014 3:10:45 PM ,4456,20.92,20.53,0.39,0.0,3365,0.055,0.362,0.308,0.0,0.755,0.6,0.49,STABLE,0.00,0.00,5,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
2,0101,8/22/2014 3:21:15 PM ,3950,20.91,20.57,0.34,0.0,2969,0.055,0.327,0.272,0.0,0.752,0.5,0.49,STABLE,0.00,0.00,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
3,0101,8/22/2014 3:31:45 PM ,3955,20.91,20.57,0.34,0.0,2974,0.056,0.328,0.272,0.0,0.752,0.5,0.49,STABLE,0.00,0.00,49,48,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
4,0101,8/22/2014 3:42:15 PM ,3540,20.92,20.61,0.31,0.1,2668,0.056,0.300,0.244,0.0,0.754,0.5,0.49,STABLE,0.00,0.00,43,41,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
5,0101,8/22/2014 3:52:45 PM ,3778,20.91,20.59,0.33,0.1,2792,0.056,0.312,0.255,0.1,0.739,0.5,0.49,STABLE,0.00,0.00,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
6,0101,8/22/2014 4:03:15 PM ,3840,20.91,20.58,0.33,0.1,2955,0.056,0.327,0.270,0.1,0.770,0.5,0.49,STABLE,0.02,0.02,41,37,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
7,0101,8/22/2014 4:13:45 PM ,3630,20.91,20.60,0.32,0.1,2746,0.057,0.308,0.252,0.1,0.756,0.5,0.49,STABLE,-0.01,0.01,5,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
8,0101,8/22/2014 4:24:15 PM ,3471,20.91,20.61,0.30,0.1,2608,0.057,0.296,0.239,0.1,0.751,0.4,0.49,STABLE,0.00,0.01,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
9,0101,8/22/2014 4:34:45 PM ,3610,20.91,20.59,0.31,0.1,2729,0.057,0.307,0.250,0.1,0.756,0.5,0.49,STABLE,0.08,0.09,5,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
10,0101,8/22/2014 4:45:15 PM ,3231,20.91,20.62,0.29,0.2,2635,0.056,0.299,0.242,0.1,0.816,0.4,0.49,STABLE,0.00,0.09,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
11,0101,8/22/2014 4:55:45 PM ,3438,20.91,20.61,0.30,0.2,2746,0.057,0.308,0.252,0.1,0.799,0.4,0.49,STABLE,0.00,0.09,61,56,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
12,0101,8/22/2014 5:06:15 PM ,3366,20.91,20.61,0.30,0.2,2652,0.057,0.300,0.243,0.1,0.788,0.4,0.49,STABLE,0.00,0.09,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
13,0101,8/22/2014 5:16:45 PM ,3800,20.91,20.57,0.34,0.2,3153,0.057,0.346,0.289,0.2,0.830,0.5,0.49,DYNAMIC,0.02,0.11,99,95,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
14,0101,8/22/2014 5:27:15 PM ,4166,20.91,20.53,0.37,0.2,3662,0.057,0.393,0.336,0.2,0.879,0.6,0.49,STABLE,0.03,0.14,1234,1169,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
15,0101,8/22/2014 5:37:45 PM ,3674,20.90,20.58,0.32,0.2,2926,0.057,0.325,0.268,0.2,0.796,0.5,0.49,STABLE,0.00,0.14,38,37,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
16,0101,8/22/2014 5:48:15 PM ,3253,20.90,20.62,0.28,0.3,2517,0.057,0.288,0.231,0.2,0.774,0.4,0.49,STABLE,0.00,0.14,15,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
17,0101,8/22/2014 5:58:45 PM ,3170,20.90,20.62,0.28,0.3,2612,0.057,0.297,0.240,0.2,0.824,0.4,0.49,STABLE,0.11,0.25,15,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
18,0101,8/22/2014 6:09:15 PM ,3255,20.90,20.61,0.29,0.3,2810,0.057,0.315,0.258,0.2,0.863,0.4,0.49,STABLE,0.00,0.25,103,99,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
19,0101,8/22/2014 6:19:45 PM ,3348,20.90,20.61,0.30,0.3,2858,0.057,0.319,0.262,0.2,0.854,0.4,0.49,STABLE,0.00,0.25,396,376,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
20,0101,8/22/2014 6:30:15 PM ,3720,20.90,20.57,0.33,0.3,3222,0.057,0.353,0.296,0.3,0.866,0.5,0.49,STABLE,0.01,0.26,387,371,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
21,0101,8/22/2014 6:40:45 PM ,3744,20.90,20.57,0.33,0.3,3060,0.057,0.338,0.281,0.3,0.817,0.5,0.49,STABLE,0.00,0.26,120,115,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
22,0101,8/22/2014 6:51:15 PM ,3802,20.91,20.59,0.33,0.4,2769,0.057,0.312,0.254,0.3,0.728,0.5,0.49,DYNAMIC,0.01,0.27,56,54,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
23,0101,8/22/2014 7:01:45 PM ,3573,20.90,20.58,0.32,0.4,3002,0.057,0.333,0.275,0.3,0.840,0.5,0.49,STABLE,0.13,0.40,33,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
24,0101,8/22/2014 7:12:15 PM ,4254,20.90,20.52,0.38,0.4,3791,0.058,0.405,0.348,0.3,0.891,0.6,0.49,STABLE,0.12,0.52,72,72,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
25,0101,8/22/2014 7:22:45 PM ,3472,20.90,20.59,0.31,0.4,3029,0.058,0.336,0.278,0.3,0.872,0.5,0.49,STABLE,0.00,0.52,125,115,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
26,0101,8/22/2014 7:33:15 PM ,4105,20.90,20.53,0.37,0.4,3730,0.058,0.401,0.342,0.3,0.909,0.5,0.49,STABLE,0.08,0.60,401,391,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
27,0101,8/22/2014 7:43:45 PM ,3584,20.90,20.58,0.32,0.5,3098,0.059,0.343,0.284,0.4,0.864,0.5,0.49,STABLE,0.01,0.61,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
28,0101,8/22/2014 7:54:15 PM ,3809,20.91,20.58,0.34,0.5,3112,0.059,0.344,0.286,0.4,0.817,0.5,0.49,STABLE,0.04,0.65,16,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
29,0101,8/22/2014 8:04:45 PM ,4794,20.90,20.47,0.43,0.5,4270,0.059,0.451,0.392,0.4,0.891,0.6,0.49,STABLE,0.29,0.94,65,62,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
30,0101,8/22/2014 8:15:15 PM ,4190,20.90,20.52,0.37,0.5,3670,0.059,0.396,0.337,0.4,0.876,0.6,0.49,STABLE,0.00,0.94,77,73,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
31,0101,8/22/2014 8:25:45 PM ,3296,20.89,20.60,0.29,0.5,2829,0.060,0.320,0.260,0.4,0.858,0.4,0.49,STABLE,0.01,0.95,241,230,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
32,0101,8/22/2014 8:36:15 PM ,3783,20.90,20.56,0.34,0.5,3261,0.060,0.359,0.299,0.4,0.862,0.5,0.49,STABLE,0.09,1.04,165,66,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
33,0101,8/22/2014 8:46:45 PM ,3316,20.90,20.60,0.30,0.6,2911,0.060,0.327,0.267,0.5,0.878,0.4,0.49,STABLE,0.00,1.04,69,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
34,0101,8/22/2014 8:57:15 PM ,4235,20.90,20.52,0.38,0.6,3744,0.060,0.403,0.344,0.5,0.884,0.6,0.49,STABLE,0.14,1.18,319,68,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
35,0101,8/22/2014 9:07:45 PM ,3455,20.90,20.59,0.31,0.6,3103,0.060,0.344,0.284,0.5,0.898,0.5,0.49,STABLE,0.00,1.18,81,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
36,0101,8/22/2014 9:18:15 PM ,3635,20.90,20.57,0.32,0.6,3149,0.060,0.349,0.289,0.5,0.866,0.5,0.49,STABLE,0.00,1.18,19,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
37,0101,8/22/2014 9:28:45 PM ,3616,20.90,20.57,0.32,0.6,3132,0.060,0.347,0.288,0.5,0.866,0.5,0.49,DYNAMIC,0.00,1.18,183,47,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
38,0101,8/22/2014 9:39:15 PM ,3493,20.90,20.58,0.31,0.6,3157,0.060,0.349,0.289,0.5,0.904,0.5,0.49,STABLE,0.12,1.30,117,31,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
39,0101,8/22/2014 9:49:45 PM ,3501,20.90,20.58,0.31,0.7,3054,0.060,0.340,0.280,0.6,0.872,0.5,0.49,STABLE,0.00,1.30,211,38,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
40,0101,8/22/2014 10:00:15 PM ,3789,20.90,20.56,0.34,0.7,3332,0.060,0.365,0.305,0.6,0.879,0.5,0.49,STABLE,0.00,1.30,185,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
41,0101,8/22/2014 10:10:45 PM ,3588,20.90,20.58,0.32,0.7,3137,0.060,0.348,0.288,0.6,0.874,0.5,0.49,STABLE,0.00,1.30,288,112,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
42,0101,8/22/2014 10:21:15 PM ,4535,20.90,20.49,0.41,0.7,4015,0.060,0.429,0.369,0.6,0.885,0.6,0.49,STABLE,0.33,1.63,805,387,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
43,0101,8/22/2014 10:31:45 PM ,4219,20.90,20.52,0.38,0.7,3767,0.060,0.406,0.345,0.6,0.893,0.6,0.49,STABLE,0.02,1.65,574,243,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
44,0101,8/22/2014 10:42:15 PM ,3519,20.90,20.59,0.31,0.8,2978,0.060,0.334,0.274,0.6,0.846,0.5,0.49,STABLE,0.00,1.65,94,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
45,0101,8/22/2014 10:52:45 PM ,3434,20.90,20.59,0.31,0.8,3008,0.060,0.336,0.276,0.6,0.876,0.5,0.49,STABLE,0.00,1.65,213,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
46,0101,8/22/2014 11:03:15 PM ,3347,20.90,20.60,0.30,0.8,2905,0.060,0.327,0.267,0.7,0.868,0.4,0.49,STABLE,0.00,1.65,49,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
47,0101,8/22/2014 11:13:45 PM ,3277,20.90,20.60,0.29,0.8,2921,0.060,0.328,0.268,0.7,0.891,0.4,0.49,STABLE,0.00,1.65,221,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
48,0101,8/22/2014 11:24:15 PM ,3770,20.90,20.56,0.34,0.8,3267,0.060,0.360,0.300,0.7,0.867,0.5,0.49,STABLE,0.00,1.65,212,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
49,0101,8/22/2014 11:34:45 PM ,3081,20.89,20.61,0.28,0.8,2881,0.060,0.324,0.264,0.7,0.935,0.4,0.49,STABLE,0.09,1.74,191,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
50,0101,8/22/2014 11:45:15 PM ,3529,20.90,20.58,0.32,0.9,3084,0.060,0.343,0.283,0.7,0.874,0.5,0.49,STABLE,0.00,1.74,145,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
51,0101,8/22/2014 11:55:45 PM ,3149,20.90,20.61,0.28,0.9,2878,0.060,0.324,0.264,0.7,0.914,0.4,0.49,STABLE,0.06,1.80,210,82,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
52,0101,8/23/2014 12:06:15 AM ,4517,20.90,20.49,0.41,0.9,4155,0.060,0.441,0.381,0.7,0.920,0.6,0.49,STABLE,0.29,2.09,1198,649,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
53,0101,8/23/2014 12:16:45 AM ,8826,20.89,20.55,0.34,0.9,3481,0.061,0.379,0.319,0.8,0.910,0.5,0.49,STABLE,0.00,2.09,442,57,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
54,0101,8/23/2014 12:27:15 AM ,3391,20.89,20.59,0.30,0.9,2944,0.061,0.331,0.270,0.8,0.868,0.4,0.49,STABLE,0.00,2.09,53,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
55,0101,8/23/2014 12:37:45 AM ,3573,20.90,20.58,0.32,0.9,3019,0.061,0.337,0.277,0.8,0.845,0.5,0.49,STABLE,0.00,2.09,69,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
56,0101,8/23/2014 12:48:15 AM ,3631,20.90,20.57,0.32,1.0,3100,0.061,0.346,0.285,0.8,0.854,0.5,0.49,STABLE,0.00,2.09,3,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
57,0101,8/23/2014 12:58:45 AM ,4004,20.89,20.54,0.36,1.0,3466,0.061,0.378,0.318,0.8,0.866,0.5,0.49,STABLE,0.09,2.18,470,177,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
58,0101,8/23/2014 1:09:15 AM ,3878,20.90,20.55,0.35,1.0,3510,0.061,0.383,0.322,0.8,0.905,0.5,0.49,STABLE,0.00,2.18,415,41,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
59,0101,8/23/2014 1:19:45 AM ,3254,20.90,20.61,0.29,1.0,2787,0.061,0.316,0.255,0.9,0.857,0.4,0.49,STABLE,0.00,2.18,18,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
60,0101,8/23/2014 1:30:15 AM ,3525,20.90,20.58,0.31,1.0,2945,0.061,0.331,0.270,0.9,0.835,0.5,0.49,STABLE,0.00,2.18,74,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
61,0101,8/23/2014 1:40:45 AM ,3262,20.90,20.61,0.29,1.0,2758,0.061,0.314,0.253,0.9,0.845,0.4,0.49,STABLE,0.00,2.18,33,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
62,0101,8/23/2014 1:51:15 AM ,3139,20.90,20.62,0.28,1.1,2660,0.061,0.305,0.244,0.9,0.848,0.4,0.49,STABLE,0.00,2.18,15,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
63,0101,8/23/2014 2:01:45 AM ,3210,20.90,20.61,0.29,1.1,2743,0.061,0.312,0.252,0.9,0.855,0.4,0.49,STABLE,0.00,2.18,161,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
64,0101,8/23/2014 2:12:15 AM ,3285,20.90,20.60,0.29,1.1,2800,0.061,0.318,0.257,0.9,0.852,0.4,0.49,STABLE,0.00,2.18,105,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
65,0101,8/23/2014 2:22:45 AM ,4028,20.90,20.54,0.36,1.1,3306,0.060,0.364,0.303,0.9,0.821,0.5,0.49,STABLE,0.00,2.18,122,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
66,0101,8/23/2014 2:33:15 AM ,13360,20.90,20.59,0.30,1.1,3026,0.060,0.339,0.278,1.0,0.900,0.4,0.49,STABLE,0.16,2.34,385,105,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
67,0101,8/23/2014 2:43:45 AM ,3562,20.90,20.58,0.32,1.1,3118,0.061,0.346,0.286,1.0,0.875,0.5,0.49,STABLE,0.00,2.34,57,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
68,0101,8/23/2014 2:54:15 AM ,3323,20.90,20.60,0.30,1.2,2865,0.060,0.323,0.263,1.0,0.862,0.4,0.49,STABLE,0.01,2.35,50,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
69,0101,8/23/2014 3:04:45 AM ,3178,20.90,20.62,0.28,1.2,2665,0.060,0.305,0.244,1.0,0.838,0.4,0.49,STABLE,0.00,2.35,151,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
70,0101,8/23/2014 3:15:15 AM ,3454,20.90,20.59,0.31,1.2,2911,0.060,0.327,0.267,1.0,0.843,0.5,0.49,STABLE,0.13,2.48,129,42,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
71,0101,8/23/2014 3:25:45 AM ,3984,20.90,20.54,0.36,1.2,3646,0.060,0.395,0.335,1.0,0.915,0.5,0.49,STABLE,0.06,2.54,650,192,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
72,0101,8/23/2014 3:36:15 AM ,3472,20.90,20.59,0.31,1.2,2986,0.060,0.334,0.274,1.0,0.860,0.5,0.49,STABLE,0.00,2.54,369,73,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
73,0101,8/23/2014 3:46:45 AM ,3636,20.90,20.58,0.32,1.2,3021,0.060,0.337,0.277,1.1,0.831,0.5,0.49,STABLE,0.00,2.54,186,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
74,0101,8/23/2014 3:57:15 AM ,3731,20.90,20.57,0.33,1.3,3099,0.060,0.344,0.284,1.1,0.830,0.5,0.49,STABLE,0.00,2.54,708,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
75,0101,8/23/2014 4:07:45 AM ,3287,20.90,20.60,0.29,1.3,2871,0.060,0.323,0.263,1.1,0.873,0.4,0.49,STABLE,0.03,2.57,209,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
76,0101,8/23/2014 4:18:15 AM ,3207,20.89,20.61,0.29,1.3,2901,0.060,0.326,0.266,1.1,0.904,0.4,0.49,STABLE,0.01,2.58,85,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
77,0101,8/23/2014 4:28:45 AM ,3631,20.90,20.57,0.32,1.3,3035,0.060,0.338,0.278,1.1,0.836,0.5,0.49,STABLE,0.00,2.58,146,49,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
78,0101,8/23/2014 4:39:15 AM ,3511,20.90,20.58,0.31,1.3,3041,0.060,0.339,0.279,1.1,0.866,0.5,0.49,STABLE,0.00,2.58,305,31,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
79,0101,8/23/2014 4:49:45 AM ,3504,20.89,20.59,0.31,1.3,2853,0.060,0.322,0.261,1.1,0.814,0.5,0.49,STABLE,0.00,2.58,136,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
80,0101,8/23/2014 5:00:15 AM ,4164,20.90,20.52,0.37,1.4,3620,0.060,0.392,0.332,1.2,0.869,0.6,0.49,DYNAMIC,0.28,2.86,840,413,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
81,0101,8/23/2014 5:10:45 AM ,3914,20.89,20.54,0.35,1.4,3524,0.060,0.384,0.324,1.2,0.900,0.5,0.49,STABLE,0.00,2.86,336,57,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
82,0101,8/23/2014 5:21:15 AM ,3393,20.89,20.59,0.30,1.4,3001,0.060,0.335,0.275,1.2,0.884,0.5,0.49,STABLE,0.00,2.86,171,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
83,0101,8/23/2014 5:31:45 AM ,3362,20.90,20.60,0.30,1.4,2882,0.060,0.325,0.264,1.2,0.857,0.4,0.49,STABLE,0.00,2.86,22,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
84,0101,8/23/2014 5:42:15 AM ,3927,20.89,20.54,0.35,1.4,3501,0.060,0.381,0.321,1.2,0.892,0.5,0.49,STABLE,0.01,2.87,439,131,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
85,0101,8/23/2014 5:52:45 AM ,3415,20.89,20.59,0.31,1.4,3012,0.061,0.337,0.276,1.2,0.882,0.5,0.49,STABLE,0.11,2.98,427,139,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
86,0101,8/23/2014 6:03:15 AM ,3497,20.90,20.58,0.31,1.5,3138,0.061,0.348,0.288,1.2,0.897,0.5,0.49,STABLE,0.00,2.98,252,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
87,0101,8/23/2014 6:13:45 AM ,3089,20.90,20.62,0.28,1.5,2657,0.061,0.304,0.244,1.3,0.860,0.4,0.49,STABLE,0.01,2.99,326,57,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
88,0101,8/23/2014 6:24:15 AM ,3088,20.90,20.62,0.27,1.5,2536,0.061,0.293,0.233,1.3,0.821,0.4,0.49,STABLE,0.00,2.99,107,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
89,0101,8/23/2014 6:34:45 AM ,3626,20.90,20.57,0.32,1.5,3060,0.061,0.342,0.281,1.3,0.844,0.5,0.49,DYNAMIC,0.07,3.06,384,114,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
90,0101,8/23/2014 6:45:15 AM ,4409,20.90,20.50,0.39,1.5,3930,0.061,0.421,0.360,1.3,0.891,0.6,0.49,STABLE,0.12,3.18,1241,691,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
91,0101,8/23/2014 6:55:45 AM ,3347,20.90,20.60,0.30,1.5,2867,0.061,0.324,0.263,1.3,0.857,0.4,0.49,STABLE,0.01,3.19,323,41,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
92,0101,8/23/2014 7:06:15 AM ,3128,20.89,20.61,0.28,1.6,2721,0.061,0.310,0.249,1.3,0.870,0.4,0.49,STABLE,0.08,3.27,141,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
93,0101,8/23/2014 7:16:45 AM ,2862,20.89,20.64,0.26,1.6,2536,0.061,0.293,0.233,1.3,0.886,0.4,0.49,STABLE,0.00,3.27,272,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
94,0101,8/23/2014 7:27:15 AM ,3319,20.90,20.60,0.29,1.6,2769,0.061,0.315,0.254,1.4,0.834,0.4,0.49,STABLE,0.00,3.27,14,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
95,0101,8/23/2014 7:37:45 AM ,3206,20.90,20.61,0.28,1.6,2583,0.061,0.297,0.237,1.4,0.806,0.4,0.49,STABLE,-0.01,3.26,54,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
96,0101,8/23/2014 7:48:15 AM ,3383,20.90,20.60,0.30,1.6,2743,0.061,0.312,0.251,1.4,0.811,0.4,0.49,STABLE,0.00,3.26,208,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
97,0101,8/23/2014 7:58:45 AM ,3565,20.90,20.58,0.32,1.6,3233,0.060,0.357,0.296,1.4,0.907,0.5,0.49,STABLE,0.03,3.29,354,109,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
98,0101,8/23/2014 8:09:15 AM ,2885,20.89,20.64,0.26,1.7,2508,0.060,0.290,0.230,1.4,0.870,0.4,0.49,STABLE,0.00,3.29,246,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
99,0101,8/23/2014 8:19:45 AM ,2986,20.89,20.63,0.26,1.7,2474,0.060,0.287,0.227,1.4,0.829,0.4,0.49,STABLE,0.00,3.29,32,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
100,0101,8/23/2014 8:30:15 AM ,3101,20.90,20.62,0.27,1.7,2479,0.060,0.287,0.227,1.4,0.799,0.4,0.49,STABLE,0.00,3.29,55,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
101,0101,8/23/2014 8:40:45 AM ,3054,20.89,20.63,0.27,1.7,2384,0.060,0.278,0.218,1.4,0.781,0.4,0.49,STABLE,-0.01,3.28,76,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
102,0101,8/23/2014 8:51:15 AM ,3542,20.90,20.59,0.31,1.7,2938,0.060,0.329,0.269,1.5,0.829,0.5,0.49,STABLE,0.08,3.36,359,91,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
103,0101,8/23/2014 9:01:45 AM ,2741,20.90,20.65,0.24,1.7,2386,0.060,0.278,0.219,1.5,0.870,0.4,0.49,STABLE,0.00,3.36,97,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
104,0101,8/23/2014 9:12:15 AM ,2966,20.89,20.63,0.27,1.7,2471,0.059,0.290,0.231,1.5,0.833,0.4,0.48,STABLE,-0.01,3.35,7,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
105,0101,8/23/2014 9:22:45 AM ,3192,20.90,20.61,0.28,1.8,2618,0.059,0.299,0.240,1.5,0.820,0.4,0.49,STABLE,0.00,3.35,100,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
106,0101,8/23/2014 9:33:15 AM ,3541,20.90,20.59,0.31,1.8,2757,0.059,0.312,0.253,1.5,0.779,0.5,0.49,STABLE,0.00,3.35,211,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
