Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:00 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0102
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,KO1
Subject Mass (G), 27.1 
ko 349,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
426,0102,8/25/2014 5:34:45 PM ,2697,20.90,20.67,0.23,6.7,2217,0.059,0.259,0.200,5.5,0.822,0.4,0.50,STABLE,0.00,8.91,11,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
427,0102,8/25/2014 5:45:15 PM ,2651,20.90,20.67,0.23,6.7,2285,0.059,0.265,0.206,5.5,0.862,0.4,0.50,STABLE,0.00,8.91,123,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
428,0102,8/25/2014 5:55:45 PM ,3118,20.90,20.63,0.27,6.7,2540,0.059,0.289,0.230,5.5,0.815,0.4,0.50,DYNAMIC,0.04,8.95,57,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
429,0102,8/25/2014 6:06:15 PM ,3381,20.90,20.60,0.30,6.7,3053,0.059,0.335,0.276,5.6,0.903,0.5,0.50,STABLE,0.07,9.02,200,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
430,0102,8/25/2014 6:16:45 PM ,3213,20.90,20.62,0.28,6.7,2766,0.059,0.309,0.250,5.6,0.861,0.4,0.50,STABLE,0.00,9.02,417,145,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
431,0102,8/25/2014 6:27:15 PM ,3313,20.94,20.66,0.28,6.7,2315,0.059,0.269,0.209,5.6,0.699,0.4,0.50,STABLE,0.00,9.02,84,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
432,0102,8/25/2014 6:37:45 PM ,3267,20.90,20.62,0.28,6.8,2548,0.059,0.290,0.231,5.6,0.780,0.4,0.50,STABLE,0.00,9.02,37,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
433,0102,8/25/2014 6:48:15 PM ,2825,20.90,20.65,0.25,6.8,2273,0.059,0.265,0.206,5.6,0.804,0.4,0.50,STABLE,0.00,9.02,39,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
434,0102,8/25/2014 6:58:45 PM ,2995,20.90,20.64,0.26,6.8,2506,0.059,0.286,0.227,5.6,0.836,0.4,0.50,STABLE,0.18,9.20,116,42,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
435,0102,8/25/2014 7:09:15 PM ,3528,20.90,20.59,0.31,6.8,2998,0.060,0.331,0.271,5.6,0.850,0.5,0.50,STABLE,0.00,9.20,63,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
436,0102,8/25/2014 7:19:45 PM ,4096,20.90,20.53,0.36,6.8,3740,0.060,0.398,0.338,5.6,0.913,0.5,0.50,DYNAMIC,0.00,9.20,525,155,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
437,0102,8/25/2014 7:30:15 PM ,3858,20.90,20.56,0.34,6.8,3344,0.060,0.363,0.303,5.7,0.867,0.5,0.50,STABLE,0.00,9.20,834,376,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
438,0102,8/25/2014 7:40:45 PM ,3078,20.90,20.63,0.27,6.8,2542,0.060,0.291,0.230,5.7,0.826,0.4,0.50,STABLE,0.00,9.20,138,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
439,0102,8/25/2014 7:51:15 PM ,3128,20.90,20.62,0.27,6.9,2561,0.061,0.293,0.232,5.7,0.819,0.4,0.50,STABLE,0.04,9.24,116,39,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
440,0102,8/25/2014 8:01:45 PM ,3819,20.90,20.56,0.34,6.9,3273,0.061,0.357,0.296,5.7,0.857,0.5,0.50,STABLE,0.00,9.24,278,66,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
441,0102,8/25/2014 8:12:15 PM ,4536,20.89,20.50,0.39,6.9,3710,0.061,0.397,0.336,5.7,0.818,0.6,0.50,STABLE,0.00,9.24,1495,1016,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
442,0102,8/25/2014 8:22:45 PM ,4079,20.89,20.54,0.35,6.9,3314,0.062,0.362,0.300,5.7,0.812,0.5,0.50,STABLE,0.09,9.33,927,505,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
443,0102,8/25/2014 8:33:15 PM ,3248,20.89,20.61,0.28,6.9,2706,0.061,0.306,0.245,5.7,0.833,0.4,0.50,STABLE,0.00,9.33,261,43,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
444,0102,8/25/2014 8:43:45 PM ,3156,20.89,20.62,0.27,7.0,2500,0.062,0.288,0.226,5.8,0.792,0.4,0.50,STABLE,0.00,9.33,125,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
445,0102,8/25/2014 8:54:15 PM ,3828,20.89,20.56,0.33,7.0,2926,0.062,0.327,0.265,5.8,0.764,0.5,0.50,STABLE,0.13,9.46,97,42,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
446,0102,8/25/2014 9:04:45 PM ,2984,20.89,20.63,0.26,7.0,2487,0.062,0.287,0.225,5.8,0.833,0.4,0.50,STABLE,0.00,9.46,114,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
447,0102,8/25/2014 9:15:15 PM ,3146,20.89,20.62,0.27,7.0,2632,0.062,0.300,0.238,5.8,0.837,0.4,0.50,STABLE,0.01,9.47,49,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
448,0102,8/25/2014 9:25:45 PM ,3081,20.89,20.63,0.27,7.0,2488,0.062,0.287,0.225,5.8,0.807,0.4,0.50,STABLE,0.00,9.47,70,30,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
449,0102,8/25/2014 9:36:15 PM ,3227,20.89,20.61,0.28,7.0,2590,0.062,0.296,0.234,5.8,0.803,0.4,0.50,STABLE,0.00,9.47,36,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
450,0102,8/25/2014 9:46:45 PM ,3920,20.89,20.55,0.35,7.0,3462,0.062,0.375,0.313,5.8,0.883,0.5,0.50,STABLE,0.12,9.59,608,302,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
451,0102,8/25/2014 9:57:15 PM ,4467,20.89,20.50,0.39,7.1,3856,0.062,0.411,0.349,5.9,0.863,0.6,0.50,DYNAMIC,0.01,9.60,1178,740,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
452,0102,8/25/2014 10:07:45 PM ,3986,20.89,20.54,0.35,7.1,3445,0.062,0.374,0.312,5.9,0.864,0.5,0.50,STABLE,0.01,9.61,666,305,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
453,0102,8/25/2014 10:18:15 PM ,3921,20.89,20.55,0.34,7.1,3279,0.063,0.359,0.297,5.9,0.836,0.5,0.50,STABLE,0.01,9.62,736,378,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
454,0102,8/25/2014 10:28:45 PM ,3082,20.89,20.62,0.27,7.1,2527,0.063,0.291,0.229,5.9,0.820,0.4,0.50,STABLE,0.00,9.62,167,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
455,0102,8/25/2014 10:39:15 PM ,3047,20.89,20.62,0.26,7.1,2392,0.063,0.279,0.216,5.9,0.785,0.4,0.50,STABLE,0.00,9.62,107,33,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
456,0102,8/25/2014 10:49:45 PM ,3490,20.89,20.59,0.30,7.2,2658,0.063,0.303,0.241,5.9,0.761,0.4,0.50,STABLE,0.08,9.70,65,36,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
457,0102,8/25/2014 11:00:15 PM ,3941,20.89,20.54,0.35,7.2,3431,0.063,0.373,0.311,5.9,0.871,0.5,0.50,STABLE,0.00,9.70,591,216,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
458,0102,8/25/2014 11:10:45 PM ,4248,20.89,20.52,0.37,7.2,3664,0.063,0.395,0.332,6.0,0.863,0.6,0.50,STABLE,0.10,9.80,1075,640,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
459,0102,8/25/2014 11:21:15 PM ,4091,20.89,20.53,0.36,7.2,3509,0.063,0.380,0.317,6.0,0.858,0.5,0.50,DYNAMIC,0.01,9.81,1385,872,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
460,0102,8/25/2014 11:31:45 PM ,3717,20.89,20.57,0.33,7.2,3107,0.063,0.344,0.282,6.0,0.836,0.5,0.50,STABLE,0.00,9.81,566,124,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
461,0102,8/25/2014 11:42:15 PM ,2911,20.89,20.64,0.25,7.2,2322,0.063,0.273,0.210,6.0,0.798,0.4,0.50,STABLE,0.00,9.81,61,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
462,0102,8/25/2014 11:52:45 PM ,2938,20.89,20.64,0.25,7.3,2336,0.063,0.275,0.211,6.0,0.795,0.4,0.50,STABLE,0.00,9.81,130,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
463,0102,8/26/2014 12:03:15 AM ,4291,20.89,20.52,0.37,7.3,3400,0.063,0.371,0.308,6.0,0.792,0.6,0.50,STABLE,0.03,9.84,812,443,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
464,0102,8/26/2014 12:13:45 AM ,3232,20.89,20.61,0.28,7.3,2610,0.063,0.299,0.236,6.0,0.808,0.4,0.50,STABLE,0.00,9.84,279,43,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
465,0102,8/26/2014 12:24:15 AM ,3279,20.89,20.61,0.28,7.3,2553,0.063,0.294,0.231,6.1,0.779,0.4,0.50,STABLE,0.00,9.84,208,30,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
466,0102,8/26/2014 12:34:45 AM ,3742,20.89,20.57,0.32,7.3,2800,0.063,0.316,0.253,6.1,0.748,0.5,0.50,STABLE,0.15,9.99,53,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
467,0102,8/26/2014 12:45:15 AM ,2787,20.89,20.65,0.24,7.3,2275,0.062,0.268,0.206,6.1,0.816,0.4,0.50,STABLE,0.00,9.99,62,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
468,0102,8/26/2014 12:55:45 AM ,3073,20.89,20.62,0.27,7.4,2527,0.063,0.291,0.229,6.1,0.822,0.4,0.50,STABLE,0.01,10.00,17,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
469,0102,8/26/2014 1:06:15 AM ,3792,20.89,20.56,0.33,7.4,3220,0.062,0.354,0.291,6.1,0.849,0.5,0.50,STABLE,0.10,10.10,331,120,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
470,0102,8/26/2014 1:16:45 AM ,2944,20.89,20.63,0.26,7.4,2515,0.062,0.290,0.227,6.1,0.854,0.4,0.50,STABLE,0.00,10.10,56,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
471,0102,8/26/2014 1:27:15 AM ,3422,20.89,20.59,0.30,7.4,2936,0.062,0.328,0.266,6.1,0.858,0.5,0.50,STABLE,0.00,10.10,196,36,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
472,0102,8/26/2014 1:37:45 AM ,3023,20.89,20.63,0.26,7.4,2507,0.062,0.289,0.226,6.1,0.829,0.4,0.50,STABLE,0.00,10.10,128,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
473,0102,8/26/2014 1:48:15 AM ,3397,20.89,20.60,0.29,7.4,2716,0.062,0.308,0.246,6.2,0.799,0.4,0.50,STABLE,0.11,10.21,160,85,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
474,0102,8/26/2014 1:58:45 AM ,3112,20.89,20.62,0.27,7.4,2597,0.062,0.297,0.235,6.2,0.835,0.4,0.50,STABLE,0.00,10.21,59,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
475,0102,8/26/2014 2:09:15 AM ,3328,20.89,20.60,0.29,7.5,2749,0.062,0.310,0.249,6.2,0.826,0.4,0.50,STABLE,0.00,10.21,15,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
476,0102,8/26/2014 2:19:45 AM ,4097,20.89,20.53,0.36,7.5,3495,0.062,0.378,0.316,6.2,0.853,0.5,0.50,STABLE,0.00,10.21,663,374,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
477,0102,8/26/2014 2:30:15 AM ,3933,20.89,20.55,0.34,7.5,3236,0.062,0.354,0.292,6.2,0.823,0.5,0.50,STABLE,0.01,10.22,1040,595,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
478,0102,8/26/2014 2:40:45 AM ,2962,20.89,20.63,0.26,7.5,2424,0.062,0.281,0.219,6.2,0.818,0.4,0.50,STABLE,0.00,10.22,209,27,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
479,0102,8/26/2014 2:51:15 AM ,3310,20.89,20.60,0.29,7.5,2668,0.062,0.303,0.241,6.2,0.806,0.4,0.50,STABLE,0.00,10.22,255,43,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
480,0102,8/26/2014 3:01:45 AM ,3335,20.89,20.61,0.29,7.5,2561,0.062,0.294,0.232,6.2,0.768,0.4,0.50,STABLE,0.00,10.22,24,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
481,0102,8/26/2014 3:12:15 AM ,3804,20.89,20.56,0.33,7.6,2905,0.062,0.325,0.263,6.3,0.763,0.5,0.50,STABLE,0.11,10.33,54,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
482,0102,8/26/2014 3:22:45 AM ,2446,20.89,20.68,0.21,7.6,2063,0.062,0.248,0.187,6.3,0.844,0.3,0.50,STABLE,0.01,10.34,38,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
483,0102,8/26/2014 3:33:15 AM ,3684,20.89,20.57,0.32,7.6,2973,0.062,0.331,0.269,6.3,0.807,0.5,0.50,STABLE,0.00,10.34,15,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
484,0102,8/26/2014 3:43:45 AM ,3041,20.89,20.63,0.27,7.6,2542,0.062,0.292,0.230,6.3,0.836,0.4,0.50,STABLE,0.00,10.34,340,68,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
485,0102,8/26/2014 3:54:15 AM ,3716,20.91,20.59,0.32,7.6,2766,0.062,0.312,0.250,6.3,0.744,0.5,0.50,STABLE,0.00,10.34,78,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
486,0102,8/26/2014 4:04:45 AM ,2954,20.89,20.63,0.26,7.6,2469,0.062,0.285,0.223,6.3,0.836,0.4,0.50,STABLE,-0.01,10.33,277,40,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
487,0102,8/26/2014 4:15:15 AM ,3267,20.89,20.61,0.28,7.7,2622,0.062,0.299,0.237,6.3,0.803,0.4,0.50,STABLE,0.01,10.34,159,83,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
488,0102,8/26/2014 4:25:45 AM ,3981,20.89,20.54,0.35,7.7,3318,0.062,0.362,0.300,6.3,0.833,0.5,0.50,STABLE,0.05,10.39,606,232,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
489,0102,8/26/2014 4:36:15 AM ,2923,20.89,20.63,0.26,7.7,2499,0.062,0.288,0.226,6.4,0.855,0.4,0.50,STABLE,0.00,10.39,378,190,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
490,0102,8/26/2014 4:46:45 AM ,3187,20.89,20.61,0.28,7.7,2571,0.062,0.294,0.232,6.4,0.807,0.4,0.50,STABLE,0.00,10.39,13,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
491,0102,8/26/2014 4:57:15 AM ,3897,20.89,20.55,0.34,7.7,3116,0.062,0.343,0.282,6.4,0.800,0.5,0.50,STABLE,0.11,10.50,210,47,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
492,0102,8/26/2014 5:07:45 AM ,4384,20.89,20.51,0.38,7.7,3719,0.062,0.398,0.336,6.4,0.848,0.6,0.50,DYNAMIC,0.03,10.53,1395,899,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
493,0102,8/26/2014 5:18:15 AM ,3765,20.89,20.56,0.33,7.8,3127,0.062,0.345,0.283,6.4,0.831,0.5,0.50,STABLE,0.03,10.56,599,238,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
494,0102,8/26/2014 5:28:45 AM ,2619,20.89,20.66,0.23,7.8,2125,0.062,0.254,0.192,6.4,0.811,0.3,0.50,STABLE,0.00,10.56,47,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
495,0102,8/26/2014 5:39:15 AM ,3035,20.89,20.62,0.27,7.8,2532,0.062,0.291,0.229,6.4,0.834,0.4,0.50,STABLE,0.09,10.65,146,50,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
496,0102,8/26/2014 5:49:45 AM ,4319,20.89,20.51,0.38,7.8,3725,0.063,0.399,0.337,6.5,0.862,0.6,0.50,STABLE,0.07,10.72,1030,507,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
497,0102,8/26/2014 6:00:15 AM ,4645,20.89,20.48,0.41,7.8,3753,0.063,0.407,0.344,6.5,0.808,0.6,0.49,STABLE,0.07,10.79,867,311,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
498,0102,8/26/2014 6:10:45 AM ,4085,20.89,20.53,0.36,7.8,3423,0.063,0.373,0.310,6.5,0.838,0.5,0.50,STABLE,0.03,10.82,798,343,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
499,0102,8/26/2014 6:21:15 AM ,3540,20.89,20.58,0.31,7.9,2942,0.063,0.329,0.266,6.5,0.831,0.5,0.50,STABLE,0.01,10.83,505,152,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
500,0102,8/26/2014 6:31:45 AM ,2977,20.89,20.63,0.26,7.9,2471,0.063,0.286,0.223,6.5,0.830,0.4,0.50,STABLE,0.00,10.83,226,27,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
501,0102,8/26/2014 6:42:15 AM ,3108,20.89,20.62,0.27,7.9,2468,0.063,0.286,0.223,6.5,0.794,0.4,0.50,STABLE,0.00,10.83,344,88,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
502,0102,8/26/2014 6:52:45 AM ,3546,20.89,20.58,0.30,7.9,2706,0.063,0.308,0.245,6.5,0.763,0.5,0.50,STABLE,0.00,10.83,19,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
503,0102,8/26/2014 7:03:15 AM ,3331,20.90,20.61,0.28,7.9,2467,0.063,0.286,0.223,6.6,0.741,0.4,0.50,DYNAMIC,0.00,10.83,25,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
504,0102,8/26/2014 7:13:45 AM ,3936,20.89,20.55,0.34,7.9,3253,0.063,0.357,0.294,6.6,0.826,0.5,0.50,STABLE,0.14,10.97,836,518,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
505,0102,8/26/2014 7:24:15 AM ,2934,20.89,20.63,0.26,8.0,2470,0.063,0.286,0.223,6.6,0.842,0.4,0.50,STABLE,0.00,10.97,246,30,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
506,0102,8/26/2014 7:34:45 AM ,2921,20.88,20.62,0.25,8.0,2423,0.063,0.282,0.219,6.6,0.830,0.4,0.50,STABLE,0.00,10.97,38,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
507,0102,8/26/2014 7:45:15 AM ,2962,20.89,20.64,0.25,8.0,2275,0.063,0.269,0.206,6.6,0.768,0.4,0.50,STABLE,0.00,10.97,13,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
508,0102,8/26/2014 7:55:45 AM ,2726,20.89,20.66,0.23,8.0,2042,0.063,0.247,0.185,6.6,0.749,0.4,0.50,STABLE,0.00,10.97,5,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
509,0102,8/26/2014 8:06:15 AM ,2387,20.89,20.69,0.21,8.0,1936,0.062,0.238,0.175,6.6,0.811,0.3,0.50,STABLE,0.00,10.97,15,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
510,0102,8/26/2014 8:16:45 AM ,2739,20.89,20.65,0.24,8.0,2162,0.062,0.258,0.196,6.6,0.790,0.4,0.50,STABLE,0.00,10.97,29,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
511,0102,8/26/2014 8:27:15 AM ,2754,20.89,20.65,0.24,8.0,2296,0.062,0.270,0.208,6.6,0.834,0.4,0.50,STABLE,0.15,11.12,187,44,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
512,0102,8/26/2014 8:37:45 AM ,2608,20.89,20.66,0.23,8.0,2248,0.062,0.265,0.203,6.7,0.862,0.3,0.50,STABLE,0.00,11.12,10,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
513,0102,8/26/2014 8:48:15 AM ,3041,20.89,20.63,0.26,8.1,2516,0.062,0.289,0.227,6.7,0.828,0.4,0.50,STABLE,0.00,11.12,17,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
514,0102,8/26/2014 8:58:45 AM ,2879,20.89,20.64,0.25,8.1,2353,0.062,0.274,0.213,6.7,0.817,0.4,0.50,STABLE,0.01,11.13,17,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
515,0102,8/26/2014 9:09:15 AM ,2277,20.89,20.69,0.20,8.1,1949,0.062,0.238,0.176,6.7,0.856,0.3,0.50,STABLE,0.00,11.13,80,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
516,0102,8/26/2014 9:19:45 AM ,3129,20.89,20.62,0.27,8.1,2677,0.061,0.304,0.242,6.7,0.856,0.4,0.50,STABLE,0.00,11.13,203,46,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
517,0102,8/26/2014 9:30:15 AM ,3047,20.89,20.63,0.27,8.1,2601,0.061,0.296,0.235,6.7,0.853,0.4,0.50,STABLE,0.00,11.13,245,43,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
518,0102,8/26/2014 9:40:45 AM ,2750,20.90,20.66,0.24,8.1,2193,0.061,0.259,0.198,6.7,0.798,0.4,0.50,STABLE,0.00,11.13,43,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
519,0102,8/26/2014 9:51:15 AM ,3265,20.89,20.61,0.28,8.1,2512,0.061,0.288,0.227,6.7,0.770,0.4,0.50,STABLE,0.00,11.13,12,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
520,0102,8/26/2014 10:01:45 AM ,2577,20.89,20.67,0.22,8.2,2117,0.061,0.252,0.191,6.7,0.821,0.3,0.50,STABLE,0.12,11.25,76,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
521,0102,8/26/2014 10:12:15 AM ,2597,20.89,20.66,0.23,8.2,2253,0.060,0.264,0.204,6.8,0.867,0.3,0.50,STABLE,0.01,11.26,40,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
522,0102,8/26/2014 10:22:45 AM ,2675,20.90,20.66,0.23,8.2,2274,0.060,0.266,0.206,6.8,0.850,0.4,0.50,STABLE,0.00,11.26,22,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
523,0102,8/26/2014 10:33:15 AM ,3215,20.89,20.61,0.28,8.2,2718,0.060,0.306,0.246,6.8,0.845,0.4,0.50,STABLE,0.00,11.26,111,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
524,0102,8/26/2014 10:43:45 AM ,3456,20.89,20.59,0.30,8.2,2937,0.060,0.325,0.265,6.8,0.850,0.5,0.50,STABLE,0.00,11.26,541,275,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
525,0102,8/26/2014 10:54:15 AM ,3002,20.89,20.63,0.26,8.2,2545,0.060,0.290,0.230,6.8,0.848,0.4,0.50,STABLE,0.00,11.26,277,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
526,0102,8/26/2014 11:04:45 AM ,2945,20.90,20.64,0.26,8.2,2362,0.060,0.274,0.214,6.8,0.802,0.4,0.50,STABLE,0.00,11.26,15,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
527,0102,8/26/2014 11:15:15 AM ,2762,20.90,20.66,0.24,8.3,2197,0.060,0.259,0.199,6.8,0.795,0.4,0.50,STABLE,0.00,11.26,10,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
528,0102,8/26/2014 11:25:45 AM ,2786,20.90,20.66,0.24,8.3,2234,0.060,0.262,0.202,6.8,0.802,0.4,0.50,STABLE,0.00,11.26,27,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
529,0102,8/26/2014 11:36:15 AM ,2557,20.90,20.68,0.22,8.3,2085,0.059,0.248,0.188,6.8,0.815,0.3,0.50,STABLE,0.00,11.26,5,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
530,0102,8/26/2014 11:46:45 AM ,2806,20.90,20.65,0.24,8.3,2346,0.060,0.271,0.212,6.9,0.836,0.4,0.50,STABLE,0.11,11.37,206,54,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
531,0102,8/26/2014 11:57:15 AM ,3280,20.92,20.63,0.29,8.3,2575,0.060,0.295,0.235,6.9,0.785,0.4,0.49,STABLE,0.00,11.37,22,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
