Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:12 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0106
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,KO3
Subject Mass (G), 28.5 
ko350,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
460,0106,8/25/2014 11:37:45 PM ,4745,20.89,20.45,0.44,8.3,4112,0.063,0.458,0.396,7.0,0.866,0.7,0.49,DYNAMIC,0.22,11.54,990,425,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
461,0106,8/25/2014 11:48:15 PM ,4703,20.89,20.45,0.44,8.3,4249,0.063,0.472,0.409,7.0,0.903,0.7,0.49,STABLE,0.11,11.65,1236,609,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
462,0106,8/25/2014 11:58:45 PM ,4138,20.89,20.50,0.39,8.3,3719,0.063,0.419,0.356,7.0,0.899,0.6,0.50,STABLE,0.04,11.69,462,157,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
463,0106,8/26/2014 12:09:15 AM ,3570,20.89,20.56,0.33,8.3,3184,0.063,0.367,0.304,7.0,0.892,0.5,0.50,STABLE,0.00,11.69,237,40,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
464,0106,8/26/2014 12:19:45 AM ,3580,20.89,20.56,0.33,8.3,3047,0.063,0.354,0.291,7.0,0.851,0.5,0.50,STABLE,0.00,11.69,154,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
465,0106,8/26/2014 12:30:15 AM ,3358,20.89,20.57,0.31,8.4,2920,0.063,0.344,0.281,7.1,0.870,0.5,0.49,STABLE,0.00,11.69,36,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
466,0106,8/26/2014 12:40:45 AM ,3397,20.89,20.57,0.32,8.4,2933,0.063,0.345,0.282,7.1,0.863,0.5,0.49,STABLE,0.00,11.69,8,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
467,0106,8/26/2014 12:51:15 AM ,4043,20.89,20.51,0.38,8.4,3688,0.062,0.416,0.354,7.1,0.912,0.6,0.50,STABLE,0.07,11.76,352,105,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
468,0106,8/26/2014 1:01:45 AM ,3681,20.89,20.55,0.34,8.4,3250,0.063,0.373,0.311,7.1,0.883,0.5,0.50,STABLE,0.00,11.76,378,124,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
469,0106,8/26/2014 1:12:15 AM ,3471,20.89,20.57,0.32,8.4,2975,0.062,0.349,0.287,7.1,0.857,0.5,0.49,STABLE,0.01,11.77,117,69,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
470,0106,8/26/2014 1:22:45 AM ,3124,20.89,20.60,0.29,8.4,2550,0.062,0.307,0.245,7.1,0.816,0.4,0.50,STABLE,0.00,11.77,115,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
471,0106,8/26/2014 1:33:15 AM ,3071,20.89,20.61,0.29,8.5,2637,0.062,0.315,0.253,7.1,0.858,0.4,0.50,STABLE,0.00,11.77,74,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
472,0106,8/26/2014 1:43:45 AM ,3968,20.89,20.53,0.36,8.5,3210,0.062,0.368,0.306,7.2,0.809,0.5,0.50,STABLE,0.00,11.77,157,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
473,0106,8/26/2014 1:54:15 AM ,3180,20.89,20.60,0.29,8.5,2682,0.062,0.319,0.257,7.2,0.844,0.4,0.50,STABLE,0.00,11.77,144,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
474,0106,8/26/2014 2:04:45 AM ,3130,20.89,20.60,0.29,8.5,2687,0.062,0.319,0.257,7.2,0.858,0.4,0.50,STABLE,0.04,11.81,75,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
475,0106,8/26/2014 2:15:15 AM ,3232,20.89,20.60,0.30,8.5,2701,0.062,0.319,0.258,7.2,0.836,0.4,0.50,STABLE,0.00,11.81,44,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
476,0106,8/26/2014 2:25:45 AM ,3899,20.89,20.53,0.36,8.5,3214,0.062,0.371,0.309,7.2,0.824,0.5,0.49,STABLE,0.00,11.81,167,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
477,0106,8/26/2014 2:36:15 AM ,4505,20.89,20.47,0.42,8.6,3918,0.062,0.439,0.378,7.2,0.870,0.6,0.49,STABLE,0.10,11.91,561,236,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
478,0106,8/26/2014 2:46:45 AM ,4304,20.89,20.49,0.40,8.6,3777,0.062,0.425,0.363,7.3,0.878,0.6,0.49,STABLE,0.11,12.02,1126,704,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
479,0106,8/26/2014 2:57:15 AM ,3927,20.89,20.53,0.36,8.6,3434,0.062,0.390,0.328,7.3,0.874,0.5,0.50,STABLE,-0.01,12.01,325,77,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
480,0106,8/26/2014 3:07:45 AM ,3408,20.89,20.58,0.32,8.6,2953,0.062,0.344,0.282,7.3,0.866,0.5,0.50,STABLE,0.01,12.02,344,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
481,0106,8/26/2014 3:18:15 AM ,3173,20.89,20.60,0.29,8.6,2632,0.062,0.313,0.251,7.3,0.830,0.4,0.50,STABLE,0.00,12.02,53,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
482,0106,8/26/2014 3:28:45 AM ,3364,20.89,20.58,0.31,8.7,2811,0.062,0.330,0.268,7.3,0.836,0.5,0.50,STABLE,0.00,12.02,32,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
483,0106,8/26/2014 3:39:15 AM ,3496,20.89,20.57,0.32,8.7,2906,0.062,0.339,0.277,7.3,0.831,0.5,0.50,STABLE,0.00,12.02,70,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
484,0106,8/26/2014 3:49:45 AM ,3681,20.89,20.55,0.34,8.7,3147,0.062,0.365,0.303,7.3,0.855,0.5,0.49,STABLE,0.00,12.02,318,52,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
485,0106,8/26/2014 4:00:15 AM ,3854,20.91,20.56,0.35,8.7,2971,0.062,0.347,0.285,7.4,0.771,0.5,0.50,STABLE,-0.01,12.01,147,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
486,0106,8/26/2014 4:10:45 AM ,2849,20.89,20.63,0.26,8.7,2438,0.062,0.294,0.232,7.4,0.856,0.4,0.50,STABLE,0.00,12.01,82,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
487,0106,8/26/2014 4:21:15 AM ,3388,20.89,20.58,0.31,8.7,2831,0.062,0.332,0.270,7.4,0.836,0.5,0.50,STABLE,0.12,12.13,67,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
488,0106,8/26/2014 4:31:45 AM ,4243,20.89,20.50,0.39,8.8,3718,0.062,0.417,0.355,7.4,0.876,0.6,0.50,STABLE,0.00,12.13,408,46,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
489,0106,8/26/2014 4:42:15 AM ,4267,20.89,20.49,0.40,8.8,3735,0.062,0.418,0.356,7.4,0.875,0.6,0.50,STABLE,0.12,12.25,825,453,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
490,0106,8/26/2014 4:52:45 AM ,2944,20.89,20.62,0.27,8.8,2613,0.062,0.312,0.249,7.4,0.887,0.4,0.50,STABLE,0.00,12.25,118,40,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
491,0106,8/26/2014 5:03:15 AM ,3353,20.89,20.58,0.31,8.8,2943,0.062,0.342,0.281,7.5,0.878,0.5,0.50,STABLE,0.00,12.25,32,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
492,0106,8/26/2014 5:13:45 AM ,3990,20.89,20.52,0.37,8.8,3342,0.062,0.381,0.319,7.5,0.838,0.6,0.50,STABLE,-0.01,12.24,50,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
493,0106,8/26/2014 5:24:15 AM ,3845,20.89,20.53,0.36,8.9,3387,0.062,0.385,0.323,7.5,0.881,0.5,0.50,STABLE,0.08,12.32,332,89,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
494,0106,8/26/2014 5:34:45 AM ,3790,20.89,20.54,0.35,8.9,3195,0.062,0.367,0.305,7.5,0.843,0.5,0.50,STABLE,0.01,12.33,94,50,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
495,0106,8/26/2014 5:45:15 AM ,4303,20.89,20.49,0.40,8.9,3762,0.062,0.422,0.360,7.5,0.874,0.6,0.50,STABLE,0.01,12.34,260,107,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
496,0106,8/26/2014 5:55:45 AM ,4144,20.89,20.50,0.39,8.9,3636,0.063,0.412,0.350,7.5,0.877,0.6,0.49,STABLE,0.12,12.46,1067,678,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
497,0106,8/26/2014 6:06:15 AM ,3032,20.89,20.61,0.28,8.9,2685,0.063,0.320,0.257,7.6,0.886,0.4,0.50,STABLE,0.00,12.46,125,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
498,0106,8/26/2014 6:16:45 AM ,3360,20.89,20.58,0.31,9.0,2858,0.063,0.336,0.273,7.6,0.851,0.5,0.50,STABLE,0.00,12.46,20,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
499,0106,8/26/2014 6:27:15 AM ,3708,20.89,20.55,0.34,9.0,3017,0.063,0.351,0.288,7.6,0.814,0.5,0.50,STABLE,0.00,12.46,85,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
500,0106,8/26/2014 6:37:45 AM ,4081,20.89,20.51,0.38,9.0,3523,0.063,0.399,0.336,7.6,0.863,0.6,0.50,STABLE,0.00,12.46,447,98,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
501,0106,8/26/2014 6:48:15 AM ,4148,20.89,20.51,0.38,9.0,3495,0.063,0.397,0.333,7.6,0.843,0.6,0.50,STABLE,0.02,12.48,971,584,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
502,0106,8/26/2014 6:58:45 AM ,3763,20.89,20.54,0.35,9.0,3215,0.063,0.370,0.306,7.6,0.854,0.5,0.50,STABLE,0.00,12.48,486,154,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
503,0106,8/26/2014 7:09:15 AM ,3518,20.90,20.57,0.32,9.0,2948,0.063,0.345,0.282,7.6,0.838,0.5,0.50,STABLE,0.00,12.48,299,73,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
504,0106,8/26/2014 7:19:45 AM ,2823,20.89,20.63,0.26,9.1,2334,0.063,0.286,0.223,7.7,0.827,0.4,0.50,STABLE,0.01,12.49,59,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
505,0106,8/26/2014 7:30:15 AM ,3238,20.89,20.60,0.30,9.1,2560,0.063,0.307,0.244,7.7,0.791,0.4,0.50,STABLE,-0.01,12.48,83,27,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
506,0106,8/26/2014 7:40:45 AM ,2997,20.88,20.60,0.28,9.1,2557,0.063,0.307,0.244,7.7,0.853,0.4,0.50,STABLE,0.00,12.48,50,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
507,0106,8/26/2014 7:51:15 AM ,3179,20.89,20.60,0.29,9.1,2524,0.063,0.304,0.241,7.7,0.794,0.4,0.50,STABLE,0.00,12.48,42,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
508,0106,8/26/2014 8:01:45 AM ,2829,20.89,20.63,0.26,9.1,2297,0.063,0.282,0.219,7.7,0.812,0.4,0.50,STABLE,0.00,12.48,9,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
509,0106,8/26/2014 8:12:15 AM ,2676,20.89,20.64,0.25,9.1,2283,0.062,0.281,0.218,7.7,0.853,0.4,0.50,STABLE,0.11,12.59,68,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
510,0106,8/26/2014 8:22:45 AM ,3321,20.89,20.58,0.31,9.2,2922,0.062,0.341,0.279,7.7,0.880,0.5,0.50,STABLE,0.00,12.59,84,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
511,0106,8/26/2014 8:33:15 AM ,2969,20.89,20.62,0.28,9.2,2530,0.062,0.306,0.244,7.7,0.852,0.4,0.49,STABLE,0.00,12.59,35,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
512,0106,8/26/2014 8:43:45 AM ,3357,20.89,20.58,0.31,9.2,2752,0.062,0.325,0.263,7.8,0.820,0.5,0.50,STABLE,0.00,12.59,28,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
513,0106,8/26/2014 8:54:15 AM ,3314,20.89,20.59,0.31,9.2,2834,0.062,0.332,0.270,7.8,0.855,0.5,0.50,STABLE,0.01,12.60,116,27,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
514,0106,8/26/2014 9:04:45 AM ,3131,20.89,20.60,0.29,9.2,2722,0.062,0.322,0.260,7.8,0.869,0.4,0.50,STABLE,0.03,12.63,265,63,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
515,0106,8/26/2014 9:15:15 AM ,3300,20.89,20.58,0.31,9.2,2919,0.062,0.343,0.281,7.8,0.885,0.5,0.49,STABLE,0.01,12.64,293,129,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
516,0106,8/26/2014 9:25:45 AM ,2911,20.89,20.62,0.27,9.2,2497,0.061,0.302,0.241,7.8,0.858,0.4,0.49,STABLE,-0.01,12.63,8,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
517,0106,8/26/2014 9:36:15 AM ,3303,20.89,20.59,0.30,9.3,2674,0.061,0.318,0.257,7.8,0.810,0.5,0.49,STABLE,0.00,12.63,37,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
518,0106,8/26/2014 9:46:45 AM ,3062,20.90,20.61,0.28,9.3,2502,0.061,0.300,0.239,7.8,0.817,0.4,0.50,STABLE,0.00,12.63,7,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
519,0106,8/26/2014 9:57:15 AM ,3074,20.89,20.61,0.28,9.3,2542,0.061,0.304,0.243,7.9,0.827,0.4,0.50,STABLE,0.00,12.63,18,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
520,0106,8/26/2014 10:07:45 AM ,3516,20.89,20.57,0.32,9.3,2993,0.061,0.346,0.285,7.9,0.851,0.5,0.50,STABLE,0.00,12.63,318,52,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
521,0106,8/26/2014 10:18:15 AM ,3299,20.89,20.59,0.31,9.3,2815,0.060,0.330,0.269,7.9,0.853,0.5,0.50,STABLE,0.08,12.71,245,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
522,0106,8/26/2014 10:28:45 AM ,3920,20.90,20.53,0.36,9.3,3368,0.060,0.381,0.321,7.9,0.859,0.5,0.50,STABLE,0.06,12.77,538,209,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
523,0106,8/26/2014 10:39:15 AM ,3192,20.89,20.60,0.30,9.4,2913,0.060,0.338,0.278,7.9,0.913,0.4,0.50,STABLE,0.00,12.77,169,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
524,0106,8/26/2014 10:49:45 AM ,3149,20.89,20.60,0.29,9.4,2734,0.060,0.321,0.261,7.9,0.868,0.4,0.50,STABLE,-0.01,12.76,30,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
525,0106,8/26/2014 11:00:15 AM ,3245,20.89,20.60,0.30,9.4,2663,0.060,0.313,0.254,7.9,0.821,0.4,0.50,STABLE,0.01,12.77,2,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
526,0106,8/26/2014 11:10:45 AM ,3113,20.90,20.61,0.29,9.4,2546,0.060,0.304,0.244,8.0,0.818,0.4,0.50,STABLE,-0.01,12.76,23,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
527,0106,8/26/2014 11:21:15 AM ,2868,20.90,20.63,0.26,9.4,2384,0.060,0.287,0.228,8.0,0.831,0.4,0.50,STABLE,0.01,12.77,43,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
528,0106,8/26/2014 11:31:45 AM ,3094,20.90,20.61,0.28,9.4,2520,0.060,0.301,0.241,8.0,0.814,0.4,0.50,STABLE,0.00,12.77,31,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
529,0106,8/26/2014 11:42:15 AM ,4231,20.90,20.51,0.39,9.5,3480,0.059,0.391,0.332,8.0,0.823,0.6,0.50,STABLE,0.11,12.88,273,54,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
530,0106,8/26/2014 11:52:45 AM ,3488,20.90,20.57,0.32,9.5,3131,0.060,0.357,0.298,8.0,0.898,0.5,0.50,STABLE,0.00,12.88,305,41,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
531,0106,8/26/2014 12:03:15 PM ,3218,20.92,20.62,0.29,9.5,2640,0.060,0.311,0.251,8.0,0.820,0.4,0.50,STABLE,0.00,12.88,100,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
532,0106,8/26/2014 12:13:45 PM ,3681,20.90,20.57,0.33,9.5,2863,0.060,0.332,0.272,8.0,0.778,0.5,0.50,STABLE,0.00,12.88,22,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
533,0106,8/26/2014 12:24:15 PM ,3206,20.90,20.61,0.29,9.5,2645,0.059,0.312,0.253,8.1,0.825,0.4,0.50,STABLE,0.00,12.88,18,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
534,0106,8/26/2014 12:34:45 PM ,3617,20.90,20.57,0.34,9.5,3074,0.059,0.354,0.295,8.1,0.850,0.5,0.50,STABLE,0.13,13.01,373,61,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
535,0106,8/26/2014 12:45:15 PM ,3036,20.90,20.62,0.28,9.6,2741,0.059,0.321,0.262,8.1,0.903,0.4,0.50,STABLE,0.00,13.01,98,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
536,0106,8/26/2014 12:55:45 PM ,3435,20.90,20.58,0.32,9.6,3001,0.059,0.345,0.286,8.1,0.873,0.5,0.50,STABLE,0.00,13.01,85,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
537,0106,8/26/2014 1:06:15 PM ,3596,20.90,20.57,0.34,9.6,3215,0.059,0.365,0.307,8.1,0.894,0.5,0.50,STABLE,0.01,13.02,320,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
538,0106,8/26/2014 1:16:45 PM ,3619,20.90,20.56,0.34,9.6,3123,0.059,0.357,0.299,8.1,0.863,0.5,0.50,STABLE,-0.01,13.01,243,39,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
539,0106,8/26/2014 1:27:15 PM ,3268,20.90,20.60,0.30,9.6,2717,0.058,0.318,0.260,8.1,0.831,0.5,0.50,STABLE,0.00,13.01,62,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
540,0106,8/26/2014 1:37:45 PM ,3376,20.90,20.59,0.31,9.6,2729,0.058,0.319,0.260,8.2,0.808,0.5,0.50,STABLE,0.00,13.01,24,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
541,0106,8/26/2014 1:48:15 PM ,3202,20.90,20.60,0.29,9.7,2659,0.058,0.312,0.254,8.2,0.830,0.4,0.50,STABLE,0.00,13.01,16,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
542,0106,8/26/2014 1:58:45 PM ,3263,20.90,20.60,0.30,9.7,2815,0.058,0.327,0.269,8.2,0.863,0.5,0.50,STABLE,0.07,13.08,72,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
543,0106,8/26/2014 2:09:15 PM ,2812,20.90,20.63,0.26,9.7,2560,0.058,0.302,0.245,8.2,0.910,0.4,0.50,STABLE,-0.01,13.07,25,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
544,0106,8/26/2014 2:19:45 PM ,3562,20.90,20.57,0.33,9.7,3123,0.058,0.356,0.298,8.2,0.877,0.5,0.50,STABLE,0.01,13.08,105,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
545,0106,8/26/2014 2:30:15 PM ,3852,20.90,20.54,0.36,9.7,3336,0.058,0.377,0.319,8.2,0.866,0.5,0.50,STABLE,0.10,13.18,289,112,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
546,0106,8/26/2014 2:40:45 PM ,3778,20.90,20.55,0.35,9.7,3364,0.058,0.379,0.321,8.2,0.890,0.5,0.50,STABLE,0.00,13.18,470,225,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
547,0106,8/26/2014 2:51:15 PM ,2971,20.90,20.62,0.28,9.8,2640,0.058,0.311,0.253,8.3,0.888,0.4,0.49,STABLE,0.00,13.18,113,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
548,0106,8/26/2014 3:01:45 PM ,3019,20.90,20.62,0.28,9.8,2541,0.057,0.302,0.244,8.3,0.842,0.4,0.49,STABLE,0.00,13.18,8,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
549,0106,8/26/2014 3:12:15 PM ,2994,20.90,20.62,0.28,9.8,2537,0.057,0.301,0.243,8.3,0.847,0.4,0.50,STABLE,0.00,13.18,23,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
550,0106,8/26/2014 3:22:45 PM ,2940,20.90,20.63,0.27,9.8,2473,0.057,0.294,0.237,8.3,0.841,0.4,0.50,STABLE,0.00,13.18,37,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
551,0106,8/26/2014 3:33:15 PM ,3058,20.90,20.62,0.28,9.8,2569,0.057,0.303,0.246,8.3,0.840,0.4,0.50,STABLE,0.01,13.19,122,31,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
552,0106,8/26/2014 3:43:45 PM ,2626,20.90,20.66,0.24,9.8,2201,0.057,0.267,0.210,8.3,0.838,0.4,0.50,STABLE,-0.01,13.18,35,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
553,0106,8/26/2014 3:54:15 PM ,3587,20.90,20.57,0.33,9.9,2966,0.057,0.340,0.283,8.3,0.827,0.5,0.50,STABLE,0.12,13.30,73,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
554,0106,8/26/2014 4:04:45 PM ,3419,20.90,20.58,0.32,9.9,3004,0.057,0.344,0.287,8.3,0.879,0.5,0.50,STABLE,0.01,13.31,31,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
555,0106,8/26/2014 4:15:15 PM ,3650,20.90,20.56,0.34,9.9,3364,0.057,0.378,0.321,8.4,0.921,0.5,0.50,STABLE,-0.01,13.30,220,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
556,0106,8/26/2014 4:25:45 PM ,3404,20.90,20.58,0.32,9.9,3063,0.057,0.350,0.293,8.4,0.900,0.5,0.50,STABLE,0.01,13.31,384,36,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
557,0106,8/26/2014 4:36:15 PM ,3089,20.90,20.61,0.29,9.9,2670,0.058,0.312,0.255,8.4,0.864,0.4,0.50,STABLE,-0.01,13.30,177,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
558,0106,8/26/2014 4:46:45 PM ,3090,20.90,20.61,0.29,9.9,2613,0.058,0.308,0.250,8.4,0.846,0.4,0.50,STABLE,0.01,13.31,234,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
559,0106,8/26/2014 4:57:15 PM ,3010,20.90,20.62,0.28,10.0,2569,0.057,0.303,0.245,8.4,0.853,0.4,0.50,STABLE,-0.01,13.30,40,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
560,0106,8/26/2014 5:07:45 PM ,2847,20.90,20.64,0.26,10.0,2446,0.057,0.291,0.233,8.4,0.859,0.4,0.50,STABLE,0.01,13.31,88,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
561,0106,8/26/2014 5:18:15 PM ,3145,20.90,20.61,0.29,10.0,2616,0.058,0.307,0.250,8.4,0.832,0.4,0.50,DYNAMIC,0.00,13.31,67,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
562,0106,8/26/2014 5:28:45 PM ,3170,20.90,20.61,0.29,10.0,2741,0.058,0.319,0.261,8.5,0.865,0.4,0.50,STABLE,0.07,13.38,116,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
563,0106,8/26/2014 5:39:15 PM ,3348,20.90,20.59,0.31,10.0,2887,0.058,0.333,0.276,8.5,0.862,0.5,0.50,STABLE,0.00,13.38,181,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
564,0106,8/26/2014 5:49:45 PM ,3281,20.90,20.60,0.30,10.0,2758,0.058,0.323,0.265,8.5,0.841,0.5,0.49,STABLE,-0.01,13.37,187,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
565,0106,8/26/2014 6:00:15 PM ,3480,20.91,20.58,0.33,10.1,3141,0.058,0.359,0.301,8.5,0.902,0.5,0.50,STABLE,0.01,13.38,488,72,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
