Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:03 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0103
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,WT2
Subject Mass (G), 27.4 
wt353,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
636,0103,8/27/2014 6:21:15 AM ,3201,20.89,20.60,0.28,11.2,2570,0.061,0.299,0.238,9.4,0.803,0.4,0.49,STABLE,0.00,16.89,44,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
637,0103,8/27/2014 6:31:45 AM ,3267,20.89,20.60,0.29,11.2,2598,0.062,0.302,0.240,9.4,0.795,0.4,0.49,STABLE,0.00,16.89,49,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
638,0103,8/27/2014 6:42:15 AM ,2676,20.89,20.65,0.24,11.3,2153,0.062,0.261,0.199,9.4,0.804,0.4,0.49,STABLE,0.01,16.90,120,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
639,0103,8/27/2014 6:52:45 AM ,4075,20.89,20.52,0.37,11.3,3357,0.061,0.375,0.314,9.5,0.824,0.5,0.49,STABLE,0.05,16.95,852,448,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
640,0103,8/27/2014 7:03:15 AM ,4719,20.89,20.46,0.42,11.3,4068,0.061,0.438,0.376,9.5,0.862,0.6,0.49,STABLE,0.11,17.06,1786,1126,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
641,0103,8/27/2014 7:13:45 AM ,4226,20.89,20.51,0.38,11.3,3629,0.061,0.397,0.336,9.5,0.859,0.6,0.49,STABLE,-0.01,17.05,1364,920,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
642,0103,8/27/2014 7:24:15 AM ,3726,20.89,20.56,0.33,11.3,3200,0.061,0.357,0.296,9.5,0.859,0.5,0.49,STABLE,0.00,17.05,663,111,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
643,0103,8/27/2014 7:34:45 AM ,3288,20.89,20.60,0.30,11.4,2847,0.061,0.325,0.264,9.5,0.866,0.4,0.49,STABLE,0.00,17.05,390,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
644,0103,8/27/2014 7:45:15 AM ,3336,20.89,20.60,0.29,11.4,2580,0.061,0.300,0.239,9.5,0.773,0.4,0.49,STABLE,0.00,17.05,44,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
645,0103,8/27/2014 7:55:45 AM ,3298,20.89,20.60,0.29,11.4,2521,0.061,0.294,0.233,9.6,0.764,0.4,0.49,STABLE,-0.01,17.04,132,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
646,0103,8/27/2014 8:06:15 AM ,3622,20.89,20.57,0.32,11.4,2775,0.061,0.317,0.257,9.6,0.766,0.5,0.49,STABLE,-0.01,17.03,137,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
647,0103,8/27/2014 8:16:45 AM ,2954,20.89,20.63,0.26,11.4,2303,0.061,0.274,0.213,9.6,0.780,0.4,0.49,STABLE,0.00,17.03,46,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
648,0103,8/27/2014 8:27:15 AM ,3372,20.89,20.59,0.30,11.4,2578,0.061,0.299,0.239,9.6,0.764,0.4,0.49,STABLE,0.00,17.03,25,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
649,0103,8/27/2014 8:37:45 AM ,3198,20.89,20.61,0.28,11.4,2439,0.061,0.286,0.225,9.6,0.762,0.4,0.49,STABLE,-0.01,17.02,84,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
650,0103,8/27/2014 8:48:15 AM ,3062,20.89,20.62,0.27,11.5,2380,0.060,0.281,0.220,9.6,0.777,0.4,0.49,STABLE,0.00,17.02,9,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
651,0103,8/27/2014 8:58:45 AM ,3467,20.89,20.58,0.31,11.5,2721,0.060,0.312,0.252,9.6,0.785,0.5,0.49,DYNAMIC,-0.01,17.01,157,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
652,0103,8/27/2014 9:09:15 AM ,3125,20.91,20.63,0.27,11.5,2408,0.060,0.282,0.222,9.6,0.771,0.4,0.49,STABLE,0.11,17.12,254,66,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
653,0103,8/27/2014 9:19:45 AM ,3074,20.89,20.62,0.27,11.5,2585,0.060,0.299,0.239,9.7,0.841,0.4,0.49,STABLE,0.01,17.13,36,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
654,0103,8/27/2014 9:30:15 AM ,2948,20.89,20.62,0.27,11.5,2509,0.060,0.296,0.236,9.7,0.851,0.4,0.49,STABLE,-0.01,17.12,182,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
655,0103,8/27/2014 9:40:45 AM ,3505,20.89,20.58,0.31,11.5,2838,0.060,0.322,0.262,9.7,0.810,0.5,0.49,STABLE,0.00,17.12,123,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
656,0103,8/27/2014 9:51:15 AM ,2490,20.89,20.67,0.22,11.6,2193,0.060,0.263,0.203,9.7,0.881,0.3,0.49,STABLE,0.04,17.16,208,44,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
657,0103,8/27/2014 10:01:45 AM ,3111,20.89,20.61,0.28,11.6,2641,0.060,0.305,0.245,9.7,0.849,0.4,0.49,STABLE,0.00,17.16,83,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
658,0103,8/27/2014 10:12:15 AM ,3149,20.89,20.61,0.28,11.6,2599,0.060,0.300,0.240,9.7,0.825,0.4,0.49,STABLE,0.00,17.16,36,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
659,0103,8/27/2014 10:22:45 AM ,3494,20.89,20.58,0.31,11.6,3046,0.060,0.341,0.281,9.7,0.872,0.5,0.49,STABLE,0.04,17.20,272,37,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
660,0103,8/27/2014 10:33:15 AM ,2822,20.89,20.64,0.25,11.6,2472,0.060,0.288,0.228,9.7,0.876,0.4,0.50,STABLE,0.01,17.21,189,50,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
661,0103,8/27/2014 10:43:45 AM ,3563,20.90,20.58,0.32,11.6,2820,0.060,0.321,0.261,9.8,0.792,0.5,0.49,STABLE,0.00,17.21,23,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
662,0103,8/27/2014 10:54:15 AM ,3355,20.90,20.60,0.30,11.6,2618,0.060,0.302,0.242,9.8,0.780,0.4,0.49,STABLE,0.00,17.21,35,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
663,0103,8/27/2014 11:04:45 AM ,3470,20.90,20.59,0.31,11.7,2783,0.060,0.317,0.257,9.8,0.802,0.5,0.49,STABLE,0.00,17.21,267,38,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
664,0103,8/27/2014 11:15:15 AM ,3326,20.90,20.62,0.28,11.7,2056,0.060,0.251,0.191,9.8,0.618,0.4,0.49,STABLE,0.00,17.21,155,72,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
665,0103,8/27/2014 11:25:45 AM ,-56,20.91,20.92,0.00,11.7,-38,0.052,0.048,-0.004,9.8,0.680,0.0,0.50,STABLE,-0.09,17.12,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
666,0103,8/27/2014 11:36:15 AM ,-5,20.92,20.92,0.00,11.7,1,0.048,0.048,0.000,9.8,-0.241,0.0,0.50,STABLE,-0.10,17.02,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,

:EVENTS
